Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
QKX95942.1 ___nucleocapsid protein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0925,-0.477,0.1183,0.022,4.3699,0.0108,0.022,-0.5118,0.0645,0.0837,-0.2292,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0352,0.2204,0.0323,0.0,0.0,0.0538,0.0,0.0
QMS54659.1 ___nucleoprotein,0.0814,0.0578,0.4087,0.0076,0.0,0.0,0.0331,0.1329,-0.7512,0.056,0.1069,-0.4765,0.0585,0.0087,5.7498,0.0662,0.0434,0.526,0.0433,0.0405,0.0691,0.0458,0.0289,0.5847,0.056,0.0462,0.2106,0.1272,0.0491,1.5894,0.0356,0.0173,1.0543,0.0407,0.0491,-0.1714,0.028,0.0925,-0.6974,0.0585,0.0867,-0.325,0.0458,0.0434,0.0565,0.0509,0.078,-0.3478,0.0356,0.0723,-0.507,0.084,0.026,2.2282,0.0076,0.0029,1.6412,0.0382,0.0173,1.201
QNC49530.1 ___nucleoprotein,0.0842,0.0896,-0.0602,0.0074,0.0,0.0,0.0322,0.1284,-0.7493,0.0545,0.1015,-0.4635,0.0569,0.006,8.5359,0.0644,0.0299,1.1559,0.047,0.0179,1.6258,0.0644,0.0358,0.7966,0.0446,0.0567,-0.2144,0.1114,0.0537,1.073,0.0396,0.0119,2.3168,0.0396,0.0806,-0.5086,0.0223,0.0955,-0.7668,0.0693,0.0657,0.0554,0.0347,0.0537,-0.3551,0.0569,0.0716,-0.2053,0.0495,0.0627,-0.2103,0.0718,0.0209,2.4353,0.0074,0.003,1.4876,0.0421,0.0149,1.8193
QNC49539.1 ___nucleoprotein,0.0842,0.0896,-0.0602,0.0074,0.0,0.0,0.0322,0.1284,-0.7493,0.0545,0.1015,-0.4635,0.0569,0.006,8.5359,0.0644,0.0299,1.1559,0.047,0.0179,1.6258,0.0644,0.0358,0.7966,0.0446,0.0567,-0.2144,0.1114,0.0537,1.073,0.0396,0.0119,2.3168,0.0396,0.0806,-0.5086,0.0223,0.0955,-0.7668,0.0693,0.0657,0.0554,0.0347,0.0537,-0.3551,0.0569,0.0716,-0.2053,0.0495,0.0627,-0.2103,0.0718,0.0209,2.4353,0.0074,0.003,1.4876,0.0421,0.0149,1.8193
QNC49557.1 ___nucleoprotein,0.0842,0.0896,-0.0602,0.0074,0.0,0.0,0.0322,0.1284,-0.7493,0.0545,0.1015,-0.4635,0.0569,0.006,8.5359,0.0644,0.0299,1.1559,0.047,0.0179,1.6258,0.0644,0.0358,0.7966,0.0446,0.0567,-0.2144,0.1114,0.0537,1.073,0.0396,0.0119,2.3168,0.0396,0.0806,-0.5086,0.0223,0.0955,-0.7668,0.0693,0.0657,0.0554,0.0347,0.0537,-0.3551,0.0569,0.0716,-0.2053,0.0495,0.0627,-0.2103,0.0718,0.0209,2.4353,0.0074,0.003,1.4876,0.0421,0.0149,1.8193
QNC49575.1 ___nucleoprotein,0.0842,0.0896,-0.0602,0.0074,0.0,0.0,0.0322,0.1284,-0.7493,0.0545,0.1015,-0.4635,0.0569,0.006,8.5359,0.0644,0.0299,1.1559,0.047,0.0179,1.6258,0.0644,0.0358,0.7966,0.0446,0.0567,-0.2144,0.1114,0.0537,1.073,0.0396,0.0119,2.3168,0.0396,0.0806,-0.5086,0.0223,0.0955,-0.7668,0.0693,0.0657,0.0554,0.0347,0.0537,-0.3551,0.0569,0.0716,-0.2053,0.0495,0.0627,-0.2103,0.0718,0.0209,2.4353,0.0074,0.003,1.4876,0.0421,0.0149,1.8193
QNC49593.1 ___nucleoprotein,0.0842,0.0896,-0.0602,0.0074,0.0,0.0,0.0322,0.1284,-0.7493,0.0545,0.1015,-0.4635,0.0569,0.006,8.5359,0.0644,0.0299,1.1559,0.047,0.0179,1.6258,0.0644,0.0358,0.7966,0.0446,0.0567,-0.2144,0.1114,0.0537,1.073,0.0396,0.0119,2.3168,0.0396,0.0806,-0.5086,0.0223,0.0955,-0.7668,0.0693,0.0657,0.0554,0.0347,0.0537,-0.3551,0.0569,0.0716,-0.2053,0.0495,0.0627,-0.2103,0.0718,0.0209,2.4353,0.0074,0.003,1.4876,0.0421,0.0149,1.8193
QNC49602.1 ___nucleoprotein,0.0842,0.0896,-0.0602,0.0074,0.0,0.0,0.0322,0.1284,-0.7493,0.0545,0.1015,-0.4635,0.0569,0.006,8.5359,0.0644,0.0299,1.1559,0.047,0.0179,1.6258,0.0644,0.0358,0.7966,0.0446,0.0567,-0.2144,0.1114,0.0537,1.073,0.0396,0.0119,2.3168,0.0396,0.0806,-0.5086,0.0223,0.0955,-0.7668,0.0693,0.0657,0.0554,0.0347,0.0537,-0.3551,0.0569,0.0716,-0.2053,0.0495,0.0627,-0.2103,0.0718,0.0209,2.4353,0.0074,0.003,1.4876,0.0421,0.0149,1.8193
QNC49611.1 ___nucleoprotein,0.0842,0.0896,-0.0602,0.0074,0.0,0.0,0.0322,0.1284,-0.7493,0.0545,0.1015,-0.4635,0.0569,0.006,8.5359,0.0644,0.0299,1.1559,0.047,0.0179,1.6258,0.0644,0.0358,0.7966,0.0446,0.0567,-0.2144,0.1114,0.0537,1.073,0.0396,0.0119,2.3168,0.0396,0.0806,-0.5086,0.0223,0.0955,-0.7668,0.0693,0.0657,0.0554,0.0347,0.0537,-0.3551,0.0569,0.0716,-0.2053,0.0495,0.0627,-0.2103,0.0718,0.0209,2.4353,0.0074,0.003,1.4876,0.0421,0.0149,1.8193
QNC49638.1 ___nucleoprotein,0.0842,0.0896,-0.0602,0.0074,0.0,0.0,0.0322,0.1284,-0.7493,0.0545,0.1015,-0.4635,0.0569,0.006,8.5359,0.0644,0.0299,1.1559,0.047,0.0179,1.6258,0.0644,0.0358,0.7966,0.0446,0.0567,-0.2144,0.1114,0.0537,1.073,0.0396,0.0119,2.3168,0.0396,0.0806,-0.5086,0.0223,0.0955,-0.7668,0.0693,0.0657,0.0554,0.0347,0.0537,-0.3551,0.0569,0.0716,-0.2053,0.0495,0.0627,-0.2103,0.0718,0.0209,2.4353,0.0074,0.003,1.4876,0.0421,0.0149,1.8193
QNC49647.1 ___nucleoprotein,0.0842,0.0896,-0.0602,0.0074,0.0,0.0,0.0322,0.1284,-0.7493,0.0545,0.1015,-0.4635,0.0569,0.006,8.5359,0.0644,0.0299,1.1559,0.047,0.0179,1.6258,0.0644,0.0358,0.7966,0.0446,0.0567,-0.2144,0.1114,0.0537,1.073,0.0396,0.0119,2.3168,0.0396,0.0806,-0.5086,0.0223,0.0955,-0.7668,0.0693,0.0657,0.0554,0.0347,0.0537,-0.3551,0.0569,0.0716,-0.2053,0.0495,0.0627,-0.2103,0.0718,0.0209,2.4353,0.0074,0.003,1.4876,0.0421,0.0149,1.8193
QNC49665.1 ___nucleoprotein,0.0842,0.0896,-0.0602,0.0074,0.0,0.0,0.0322,0.1284,-0.7493,0.0545,0.1015,-0.4635,0.0569,0.006,8.5359,0.0644,0.0299,1.1559,0.047,0.0179,1.6258,0.0644,0.0358,0.7966,0.0446,0.0567,-0.2144,0.1114,0.0537,1.073,0.0396,0.0119,2.3168,0.0396,0.0806,-0.5086,0.0223,0.0955,-0.7668,0.0693,0.0657,0.0554,0.0347,0.0537,-0.3551,0.0569,0.0716,-0.2053,0.0495,0.0627,-0.2103,0.0718,0.0209,2.4353,0.0074,0.003,1.4876,0.0421,0.0149,1.8193
QNC49674.1 ___nucleoprotein,0.0842,0.0896,-0.0602,0.0074,0.0,0.0,0.0322,0.1284,-0.7493,0.0545,0.1015,-0.4635,0.0569,0.006,8.5359,0.0644,0.0299,1.1559,0.047,0.0179,1.6258,0.0644,0.0358,0.7966,0.0446,0.0567,-0.2144,0.1114,0.0537,1.073,0.0396,0.0119,2.3168,0.0396,0.0806,-0.5086,0.0223,0.0955,-0.7668,0.0693,0.0657,0.0554,0.0347,0.0537,-0.3551,0.0569,0.0716,-0.2053,0.0495,0.0627,-0.2103,0.0718,0.0209,2.4353,0.0074,0.003,1.4876,0.0421,0.0149,1.8193
QNC49683.1 ___nucleoprotein,0.0842,0.0896,-0.0602,0.0074,0.0,0.0,0.0322,0.1284,-0.7493,0.0545,0.1015,-0.4635,0.0569,0.006,8.5359,0.0644,0.0299,1.1559,0.047,0.0179,1.6258,0.0644,0.0358,0.7966,0.0446,0.0567,-0.2144,0.1114,0.0537,1.073,0.0396,0.0119,2.3168,0.0396,0.0806,-0.5086,0.0223,0.0955,-0.7668,0.0693,0.0657,0.0554,0.0347,0.0537,-0.3551,0.0569,0.0716,-0.2053,0.0495,0.0627,-0.2103,0.0718,0.0209,2.4353,0.0074,0.003,1.4876,0.0421,0.0149,1.8193
QNC49692.1 ___nucleoprotein,0.0842,0.0896,-0.0602,0.0074,0.0,0.0,0.0322,0.1284,-0.7493,0.0545,0.1015,-0.4635,0.0569,0.006,8.5359,0.0644,0.0299,1.1559,0.047,0.0179,1.6258,0.0644,0.0358,0.7966,0.0446,0.0567,-0.2144,0.1114,0.0537,1.073,0.0396,0.0119,2.3168,0.0396,0.0806,-0.5086,0.0223,0.0955,-0.7668,0.0693,0.0657,0.0554,0.0347,0.0537,-0.3551,0.0569,0.0716,-0.2053,0.0495,0.0627,-0.2103,0.0718,0.0209,2.4353,0.0074,0.003,1.4876,0.0421,0.0149,1.8193
QOU08477.1 ___nucleoprotein,0.0803,0.0822,-0.0224,0.0078,0.0,0.0,0.0389,0.1246,-0.6882,0.0518,0.102,-0.4919,0.057,0.0142,3.0238,0.0674,0.0453,0.4861,0.0466,0.0397,0.1758,0.0648,0.0227,1.8578,0.0389,0.0368,0.0552,0.114,0.0623,0.829,0.0363,0.0113,2.2008,0.0466,0.0453,0.0288,0.0389,0.0737,-0.4724,0.0622,0.0708,-0.1221,0.0466,0.0595,-0.2161,0.0518,0.0822,-0.3693,0.0311,0.0737,-0.5779,0.0699,0.0312,1.2447,0.0078,0.0028,1.7435,0.0415,0.0198,1.0903
QOU08486.1 ___nucleoprotein,0.0805,0.0791,0.018,0.0078,0.0,0.0,0.039,0.1243,-0.6865,0.0494,0.1017,-0.5147,0.0571,0.0141,3.0457,0.0649,0.048,0.3522,0.0468,0.0395,0.1822,0.0675,0.0254,1.6563,0.0416,0.0367,0.1317,0.1143,0.0565,1.0229,0.0364,0.0113,2.2182,0.0468,0.0452,0.0344,0.039,0.0734,-0.4695,0.0623,0.0734,-0.1512,0.0468,0.0593,-0.2119,0.0519,0.0847,-0.387,0.0312,0.0734,-0.5756,0.0675,0.0311,1.1733,0.0078,0.0028,1.7584,0.0416,0.0198,1.1017
QSI72196.1 ___nucleoprotein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
QSI72207.1 ___nucleoprotein,0.0753,0.0837,-0.1007,0.0,0.0,0.0,0.0645,0.0352,0.8306,0.0323,0.0308,0.0461,0.043,0.0264,0.6272,0.1129,0.0749,0.5076,0.0215,0.0088,1.4409,0.0376,0.0264,0.4238,0.0484,0.0881,-0.4508,0.1183,0.0176,5.7124,0.0108,0.022,-0.5118,0.0645,0.0881,-0.2677,0.0645,0.0969,-0.3343,0.0591,0.0573,0.0327,0.0484,0.0749,-0.3539,0.0215,0.1366,-0.8425,0.0484,0.0925,-0.477,0.043,0.0396,0.0848,0.0323,0.0,0.0,0.0538,0.0,0.0
QXV44981.1 ___nucleoprotein,0.0859,0.0525,0.6361,0.0101,0.0,0.0,0.0354,0.1341,-0.7364,0.053,0.1079,-0.5084,0.0581,0.0087,5.6406,0.0657,0.0466,0.4075,0.0429,0.035,0.2271,0.0455,0.0262,0.7323,0.053,0.0437,0.2126,0.1237,0.0525,1.3579,0.0379,0.0146,1.5985,0.0429,0.0437,-0.0184,0.0303,0.0875,-0.6535,0.0581,0.0845,-0.313,0.0455,0.0496,-0.0829,0.048,0.0816,-0.4122,0.0328,0.0845,-0.6117,0.0859,0.0262,2.2722,0.0076,0.0029,1.5985,0.0379,0.0175,1.1654
QXV44990.1 ___nucleoprotein,0.0859,0.0525,0.6361,0.0101,0.0,0.0,0.0354,0.1341,-0.7364,0.053,0.1079,-0.5084,0.0581,0.0087,5.6406,0.0657,0.0466,0.4075,0.0429,0.035,0.2271,0.0455,0.0262,0.7323,0.053,0.0437,0.2126,0.1237,0.0525,1.3579,0.0379,0.0146,1.5985,0.0429,0.0437,-0.0184,0.0303,0.0875,-0.6535,0.0581,0.0845,-0.313,0.0455,0.0496,-0.0829,0.048,0.0816,-0.4122,0.0328,0.0845,-0.6117,0.0859,0.0262,2.2722,0.0076,0.0029,1.5985,0.0379,0.0175,1.1654
QYC62005.1 ___nucleoprotein,0.0583,0.0597,-0.0229,0.0083,0.0,0.0,0.0417,0.0985,-0.577,0.05,0.1075,-0.5347,0.0444,0.0269,0.6543,0.0667,0.0269,1.4815,0.0389,0.0239,0.6285,0.0694,0.0478,0.454,0.0528,0.0358,0.4734,0.1306,0.0716,0.8223,0.0028,0.0119,-0.7674,0.0528,0.0478,0.105,0.0306,0.1015,-0.6989,0.0528,0.0836,-0.3686,0.0389,0.0537,-0.2762,0.0694,0.0985,-0.295,0.0694,0.0418,0.6617,0.0833,0.0448,0.8611,0.0056,0.003,0.8611,0.0333,0.0149,1.2333
QYU59235.1 ___nucleoprotein,0.0842,0.0866,-0.0278,0.0074,0.0,0.0,0.0322,0.1313,-0.755,0.0545,0.1015,-0.4635,0.0569,0.006,8.5359,0.0644,0.0328,0.9599,0.047,0.0179,1.6258,0.0644,0.0358,0.7966,0.0446,0.0567,-0.2144,0.1114,0.0507,1.195,0.0396,0.0119,2.3168,0.0396,0.0806,-0.5086,0.0223,0.0925,-0.7593,0.0693,0.0687,0.0095,0.0347,0.0507,-0.3171,0.0569,0.0716,-0.2053,0.0495,0.0627,-0.2103,0.0718,0.0239,2.0059,0.0074,0.003,1.4876,0.0421,0.0149,1.8193
QYU59244.1 ___nucleoprotein,0.0842,0.0866,-0.0278,0.0074,0.0,0.0,0.0322,0.1313,-0.755,0.0545,0.1015,-0.4635,0.0569,0.006,8.5359,0.0644,0.0328,0.9599,0.047,0.0179,1.6258,0.0644,0.0358,0.7966,0.0446,0.0567,-0.2144,0.1114,0.0507,1.195,0.0396,0.0119,2.3168,0.0396,0.0806,-0.5086,0.0223,0.0925,-0.7593,0.0693,0.0687,0.0095,0.0347,0.0507,-0.3171,0.0569,0.0716,-0.2053,0.0495,0.0627,-0.2103,0.0718,0.0239,2.0059,0.0074,0.003,1.4876,0.0421,0.0149,1.8193
QYU59271.1 ___nucleoprotein,0.0843,0.0482,0.748,0.007,0.0,0.0,0.0398,0.135,-0.7052,0.0656,0.0932,-0.2968,0.0515,0.0096,4.3411,0.0703,0.0675,0.0405,0.0445,0.0193,1.3064,0.0492,0.0289,0.6995,0.0515,0.0482,0.0682,0.1311,0.0643,1.0393,0.0187,0.0161,0.1653,0.0351,0.0643,-0.4537,0.0304,0.0804,-0.6213,0.0585,0.0643,-0.0896,0.0375,0.0386,-0.0289,0.0562,0.0932,-0.3972,0.0422,0.0772,-0.4537,0.082,0.0257,2.1865,0.0094,0.0,0.0,0.0351,0.0257,0.3656
QYU59280.1 ___nucleoprotein,0.0843,0.0482,0.748,0.007,0.0,0.0,0.0398,0.135,-0.7052,0.0656,0.0932,-0.2968,0.0515,0.0096,4.3411,0.0703,0.0675,0.0405,0.0445,0.0193,1.3064,0.0492,0.0289,0.6995,0.0515,0.0482,0.0682,0.1311,0.0643,1.0393,0.0187,0.0161,0.1653,0.0351,0.0643,-0.4537,0.0304,0.0804,-0.6213,0.0585,0.0643,-0.0896,0.0375,0.0386,-0.0289,0.0562,0.0932,-0.3972,0.0422,0.0772,-0.4537,0.082,0.0257,2.1865,0.0094,0.0,0.0,0.0351,0.0257,0.3656
QYU59289.1 ___nucleoprotein,0.0823,0.06,0.371,0.0077,0.0,0.0,0.0334,0.1314,-0.7457,0.054,0.1086,-0.5028,0.0591,0.0086,5.898,0.0668,0.0429,0.5596,0.0437,0.0371,0.1766,0.0463,0.0314,0.4723,0.0566,0.0457,0.2371,0.126,0.0514,1.4493,0.036,0.0171,1.0994,0.0411,0.0486,-0.1532,0.0283,0.0886,-0.6807,0.0591,0.0857,-0.3102,0.0463,0.0429,0.0797,0.0488,0.0829,-0.4105,0.0334,0.0714,-0.5321,0.0848,0.0257,2.2991,0.0077,0.0029,1.6992,0.0386,0.0171,1.2494
QYU59298.1 ___nucleoprotein,0.0823,0.06,0.371,0.0077,0.0,0.0,0.0334,0.1314,-0.7457,0.054,0.1086,-0.5028,0.0591,0.0086,5.898,0.0668,0.0429,0.5596,0.0437,0.0371,0.1766,0.0463,0.0314,0.4723,0.0566,0.0457,0.2371,0.126,0.0514,1.4493,0.036,0.0171,1.0994,0.0411,0.0486,-0.1532,0.0283,0.0886,-0.6807,0.0591,0.0857,-0.3102,0.0463,0.0429,0.0797,0.0488,0.0829,-0.4105,0.0334,0.0714,-0.5321,0.0848,0.0257,2.2991,0.0077,0.0029,1.6992,0.0386,0.0171,1.2494
QYU59307.1 ___nucleoprotein,0.0823,0.0571,0.4396,0.0077,0.0,0.0,0.0334,0.1314,-0.7457,0.054,0.1086,-0.5028,0.0591,0.0086,5.898,0.0668,0.0429,0.5596,0.0437,0.0371,0.1766,0.0463,0.0229,1.0244,0.0566,0.0429,0.3196,0.126,0.0514,1.4493,0.036,0.0171,1.0994,0.0411,0.0486,-0.1532,0.0283,0.0914,-0.6907,0.0591,0.0857,-0.3102,0.0463,0.0457,0.0122,0.0488,0.08,-0.3895,0.0334,0.08,-0.5823,0.0848,0.0286,1.9692,0.0077,0.0029,1.6992,0.0386,0.0171,1.2494
QYU59316.1 ___nucleoprotein,0.0823,0.0571,0.4396,0.0077,0.0,0.0,0.0334,0.1314,-0.7457,0.054,0.1086,-0.5028,0.0591,0.0086,5.898,0.0668,0.0429,0.5596,0.0437,0.0371,0.1766,0.0463,0.0229,1.0244,0.0566,0.0429,0.3196,0.126,0.0514,1.4493,0.036,0.0171,1.0994,0.0411,0.0486,-0.1532,0.0283,0.0914,-0.6907,0.0591,0.0857,-0.3102,0.0463,0.0457,0.0122,0.0488,0.08,-0.3895,0.0334,0.08,-0.5823,0.0848,0.0286,1.9692,0.0077,0.0029,1.6992,0.0386,0.0171,1.2494
SCD11531.1 ___nucleoprotein,0.0859,0.0525,0.6361,0.0101,0.0,0.0,0.0354,0.1341,-0.7364,0.053,0.1079,-0.5084,0.0581,0.0087,5.6406,0.0657,0.0466,0.4075,0.0429,0.035,0.2271,0.0455,0.0262,0.7323,0.053,0.0437,0.2126,0.1237,0.0525,1.3579,0.0379,0.0146,1.5985,0.0429,0.0437,-0.0184,0.0303,0.0875,-0.6535,0.0581,0.0875,-0.3359,0.0455,0.0466,-0.0256,0.048,0.0816,-0.4122,0.0328,0.0845,-0.6117,0.0859,0.0262,2.2722,0.0076,0.0029,1.5985,0.0379,0.0175,1.1654
UBS90436.1 ___nucleoprotein,0.0784,0.0813,-0.0358,0.0,0.0048,-1.0,0.0588,0.0383,0.5368,0.0294,0.0335,-0.1218,0.0392,0.0335,0.1709,0.1127,0.067,0.6831,0.0196,0.0096,1.049,0.0392,0.0287,0.366,0.0441,0.0957,-0.539,0.1176,0.0096,11.2941,0.0098,0.0239,-0.5902,0.0686,0.0813,-0.1563,0.0735,0.0909,-0.1912,0.0637,0.0526,0.2108,0.0441,0.0813,-0.4576,0.0245,0.1388,-0.8234,0.0539,0.0909,-0.4069,0.0441,0.0383,0.1526,0.0294,0.0,0.0,0.049,0.0,0.0
UBS90447.1 ___nucleoprotein,0.0784,0.0813,-0.0358,0.0,0.0048,-1.0,0.0588,0.0383,0.5368,0.0294,0.0335,-0.1218,0.0392,0.0335,0.1709,0.1127,0.067,0.6831,0.0196,0.0096,1.049,0.0392,0.0287,0.366,0.0441,0.0957,-0.539,0.1176,0.0096,11.2941,0.0098,0.0239,-0.5902,0.0686,0.0813,-0.1563,0.0735,0.0909,-0.1912,0.0637,0.0526,0.2108,0.0441,0.0813,-0.4576,0.0245,0.1388,-0.8234,0.0539,0.0909,-0.4069,0.0441,0.0383,0.1526,0.0294,0.0,0.0,0.049,0.0,0.0
UBS90458.1 ___nucleoprotein,0.0784,0.0813,-0.0358,0.0,0.0048,-1.0,0.0588,0.0383,0.5368,0.0294,0.0335,-0.1218,0.0392,0.0335,0.1709,0.1127,0.067,0.6831,0.0196,0.0096,1.049,0.0392,0.0287,0.366,0.0441,0.0957,-0.539,0.1176,0.0096,11.2941,0.0098,0.0239,-0.5902,0.0686,0.0813,-0.1563,0.0735,0.0909,-0.1912,0.0637,0.0526,0.2108,0.0441,0.0813,-0.4576,0.0245,0.1388,-0.8234,0.0539,0.0909,-0.4069,0.0441,0.0383,0.1526,0.0294,0.0,0.0,0.049,0.0,0.0
UBS90469.1 ___nucleoprotein,0.0784,0.0813,-0.0358,0.0,0.0048,-1.0,0.0588,0.0383,0.5368,0.0294,0.0335,-0.1218,0.0392,0.0335,0.1709,0.1127,0.067,0.6831,0.0196,0.0096,1.049,0.0392,0.0287,0.366,0.0441,0.0957,-0.539,0.1176,0.0096,11.2941,0.0098,0.0239,-0.5902,0.0686,0.0813,-0.1563,0.0735,0.0909,-0.1912,0.0637,0.0526,0.2108,0.0441,0.0813,-0.4576,0.0245,0.1388,-0.8234,0.0539,0.0909,-0.4069,0.0441,0.0383,0.1526,0.0294,0.0,0.0,0.049,0.0,0.0
UBS90480.1 ___nucleoprotein,0.0784,0.0813,-0.0358,0.0,0.0048,-1.0,0.0588,0.0383,0.5368,0.0294,0.0335,-0.1218,0.0392,0.0335,0.1709,0.1127,0.067,0.6831,0.0196,0.0096,1.049,0.0392,0.0287,0.366,0.0441,0.0957,-0.539,0.1176,0.0096,11.2941,0.0098,0.0239,-0.5902,0.0686,0.0813,-0.1563,0.0735,0.0909,-0.1912,0.0637,0.0526,0.2108,0.0441,0.0813,-0.4576,0.0245,0.1388,-0.8234,0.0539,0.0909,-0.4069,0.0441,0.0383,0.1526,0.0294,0.0,0.0,0.049,0.0,0.0
UBS90491.1 ___nucleoprotein,0.0784,0.0813,-0.0358,0.0,0.0048,-1.0,0.0588,0.0383,0.5368,0.0294,0.0335,-0.1218,0.0392,0.0335,0.1709,0.1127,0.067,0.6831,0.0196,0.0096,1.049,0.0392,0.0287,0.366,0.0441,0.0957,-0.539,0.1176,0.0096,11.2941,0.0098,0.0239,-0.5902,0.0686,0.0813,-0.1563,0.0735,0.0909,-0.1912,0.0637,0.0526,0.2108,0.0441,0.0813,-0.4576,0.0245,0.1388,-0.8234,0.0539,0.0909,-0.4069,0.0441,0.0383,0.1526,0.0294,0.0,0.0,0.049,0.0,0.0
UBS90502.1 ___nucleoprotein,0.0784,0.0813,-0.0358,0.0,0.0048,-1.0,0.0588,0.0383,0.5368,0.0294,0.0335,-0.1218,0.0392,0.0335,0.1709,0.1127,0.067,0.6831,0.0196,0.0096,1.049,0.0392,0.0287,0.366,0.0441,0.0957,-0.539,0.1176,0.0096,11.2941,0.0098,0.0239,-0.5902,0.0686,0.0813,-0.1563,0.0735,0.0909,-0.1912,0.0637,0.0526,0.2108,0.0441,0.0813,-0.4576,0.0245,0.1388,-0.8234,0.0539,0.0909,-0.4069,0.0441,0.0383,0.1526,0.0294,0.0,0.0,0.049,0.0,0.0
UBS90513.1 ___nucleoprotein,0.0784,0.0813,-0.0358,0.0,0.0048,-1.0,0.0588,0.0383,0.5368,0.0294,0.0335,-0.1218,0.0392,0.0335,0.1709,0.1127,0.067,0.6831,0.0196,0.0096,1.049,0.0392,0.0287,0.366,0.0441,0.0957,-0.539,0.1176,0.0096,11.2941,0.0098,0.0239,-0.5902,0.0686,0.0813,-0.1563,0.0735,0.0909,-0.1912,0.0637,0.0526,0.2108,0.0441,0.0813,-0.4576,0.0245,0.1388,-0.8234,0.0539,0.0909,-0.4069,0.0441,0.0383,0.1526,0.0294,0.0,0.0,0.049,0.0,0.0
UBS90524.1 ___nucleoprotein,0.0784,0.0813,-0.0358,0.0,0.0048,-1.0,0.0588,0.0383,0.5368,0.0294,0.0335,-0.1218,0.0392,0.0335,0.1709,0.1127,0.067,0.6831,0.0196,0.0096,1.049,0.0392,0.0287,0.366,0.0441,0.0957,-0.539,0.1176,0.0096,11.2941,0.0098,0.0239,-0.5902,0.0686,0.0813,-0.1563,0.0735,0.0909,-0.1912,0.0637,0.0526,0.2108,0.0441,0.0813,-0.4576,0.0245,0.1388,-0.8234,0.0539,0.0909,-0.4069,0.0441,0.0383,0.1526,0.0294,0.0,0.0,0.049,0.0,0.0
UFZ14317.1 ___nucleoprotein,0.0554,0.0568,-0.0251,0.0087,0.0,0.0,0.0437,0.0966,-0.5472,0.0408,0.1136,-0.6408,0.0466,0.0256,0.8244,0.07,0.0284,1.463,0.0408,0.0199,1.0525,0.07,0.0426,0.642,0.0525,0.0341,0.5394,0.1312,0.0767,0.7104,0.0029,0.0142,-0.7948,0.0525,0.0455,0.1545,0.0321,0.0938,-0.6579,0.0496,0.0852,-0.4185,0.0437,0.054,-0.1898,0.0671,0.0994,-0.3256,0.07,0.0455,0.5394,0.0845,0.0483,0.7506,0.0058,0.0028,1.0525,0.0321,0.017,0.8814
