Naziv_proteina,molska_frakcija_za_A,molska_frakcija_za_C,molska_frakcija_za_D,molska_frakcija_za_E,molska_frakcija_za_F,molska_frakcija_za_G,molska_frakcija_za_H,molska_frakcija_za_I,molska_frakcija_za_K,molska_frakcija_za_L,molska_frakcija_za_M,molska_frakcija_za_N,molska_frakcija_za_P,molska_frakcija_za_Q,molska_frakcija_za_R,molska_frakcija_za_S,molska_frakcija_za_T,molska_frakcija_za_V,molska_frakcija_za_W,molska_frakcija_za_Y,Klasifikacija
AYN74091.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
AYN74091.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
AYN74100.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
AYN74100.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0462,0.0751,0.0723,0.026,0.0029,0.0173,neuređen
AYN74109.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
AYN74109.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
AYN74118.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
AYN74118.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
AYN74127.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
AYN74127.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
AYN74136.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0611,0.0433,0.0509,0.0356,0.084,0.0076,0.0382,uređen
AYN74136.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
AYN74145.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
AYN74145.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
AYN74154.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
AYN74154.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
AYN74163.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
AYN74163.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
AYN74172.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
AYN74172.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
AYN74181.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
AYN74181.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
AYO86706.1 ___nucleoprotein,0.0749,0.0,0.0642,0.0321,0.0481,0.1123,0.0214,0.0374,0.0481,0.1123,0.016,0.0642,0.0642,0.0588,0.0481,0.0214,0.0481,0.0428,0.0321,0.0535,uređen
AYO86706.1 ___nucleoprotein,0.0841,0.0,0.0354,0.031,0.031,0.0752,0.0088,0.0265,0.0885,0.0177,0.0177,0.0885,0.0973,0.0575,0.0752,0.1327,0.0929,0.0398,0.0,0.0,neuređen
AYP10305.1 ___nucleoprotein,0.0802,0.0,0.0588,0.0321,0.0428,0.1123,0.0267,0.0374,0.0481,0.1176,0.0107,0.0642,0.0642,0.0588,0.0481,0.0214,0.0481,0.0428,0.0321,0.0535,uređen
AYP10305.1 ___nucleoprotein,0.0796,0.0,0.0354,0.031,0.0265,0.0752,0.0088,0.0265,0.0885,0.0177,0.0221,0.0885,0.0973,0.0575,0.0752,0.1372,0.0929,0.0398,0.0,0.0,neuređen
AYV64556.1 ___nucleoprotein,0.0802,0.0,0.0588,0.0321,0.0428,0.1123,0.0267,0.0374,0.0481,0.1176,0.0107,0.0642,0.0642,0.0588,0.0481,0.0214,0.0481,0.0428,0.0321,0.0535,uređen
AYV64556.1 ___nucleoprotein,0.0796,0.0,0.0354,0.031,0.0265,0.0752,0.0088,0.0265,0.0885,0.0177,0.0221,0.0885,0.0973,0.0575,0.0752,0.1372,0.0929,0.0398,0.0,0.0,neuređen
AYV64567.1 ___nucleoprotein,0.0802,0.0,0.0588,0.0321,0.0428,0.1123,0.0267,0.0374,0.0481,0.1176,0.0107,0.0642,0.0642,0.0588,0.0481,0.0214,0.0481,0.0428,0.0321,0.0535,uređen
AYV64567.1 ___nucleoprotein,0.0796,0.0,0.0354,0.031,0.0265,0.0752,0.0088,0.0265,0.0885,0.0177,0.0221,0.0885,0.0973,0.0575,0.0752,0.1372,0.0929,0.0398,0.0,0.0,neuređen
AYW17068.1 ___nucleoprotein,0.0823,0.0077,0.0334,0.054,0.0591,0.0668,0.0437,0.0463,0.0566,0.126,0.036,0.0411,0.0283,0.0591,0.0463,0.0488,0.0334,0.0848,0.0077,0.0386,uređen
AYW17068.1 ___nucleoprotein,0.0571,0.0,0.1314,0.1086,0.0114,0.0429,0.0371,0.0257,0.0457,0.0486,0.0171,0.0486,0.0943,0.0857,0.0429,0.0771,0.0771,0.0286,0.0029,0.0171,neuređen
AZK15907.1 ___nucleocapsid protein,0.0757,0.0,0.0649,0.0324,0.0432,0.1135,0.0216,0.0378,0.0486,0.1189,0.0108,0.0649,0.0595,0.0595,0.0486,0.0216,0.0486,0.0432,0.0324,0.0541,uređen
AZK15907.1 ___nucleocapsid protein,0.0833,0.0,0.0351,0.0307,0.0263,0.0746,0.0088,0.0263,0.0877,0.0132,0.0263,0.0877,0.0965,0.057,0.0746,0.1447,0.0877,0.0395,0.0,0.0,neuređen
BAB69003.1 ___nucleoprotein,0.0877,0.0071,0.0498,0.0545,0.0521,0.064,0.0427,0.0498,0.045,0.128,0.0284,0.0521,0.0284,0.0616,0.0379,0.0403,0.0427,0.0711,0.0095,0.0474,uređen
BAB69003.1 ___nucleoprotein,0.0726,0.0,0.123,0.1136,0.0095,0.041,0.0315,0.041,0.0347,0.0599,0.0063,0.0599,0.0915,0.082,0.0757,0.0883,0.0442,0.0126,0.0,0.0126,neuređen
NP_066243.1 ___nucleoprotein,0.0823,0.0077,0.0334,0.054,0.0591,0.0668,0.0437,0.0463,0.0566,0.126,0.036,0.0411,0.0283,0.0591,0.0463,0.0488,0.0334,0.0848,0.0077,0.0386,uređen
NP_066243.1 ___nucleoprotein,0.06,0.0,0.1314,0.1086,0.0086,0.0429,0.0371,0.0314,0.0457,0.0514,0.0171,0.0486,0.0886,0.0857,0.0429,0.0829,0.0714,0.0257,0.0029,0.0171,neuređen
NP_690580.1 ___nucleoprotein,0.0875,0.0071,0.0496,0.0544,0.0544,0.0638,0.0426,0.0496,0.0473,0.1277,0.0284,0.0496,0.0284,0.0615,0.0378,0.0402,0.0426,0.0709,0.0095,0.0473,uređen
NP_690580.1 ___nucleoprotein,0.0728,0.0,0.1203,0.1139,0.0063,0.0475,0.0316,0.038,0.0348,0.0633,0.0095,0.0601,0.0886,0.0823,0.0728,0.0854,0.0443,0.0127,0.0032,0.0127,neuređen
QAT98503.1 ___nucleoprotein,0.0803,0.0078,0.0389,0.0518,0.057,0.0674,0.0466,0.0648,0.0389,0.114,0.0363,0.0466,0.0389,0.0622,0.0466,0.0518,0.0311,0.0699,0.0078,0.0415,uređen
QAT98503.1 ___nucleoprotein,0.0822,0.0,0.1246,0.102,0.0142,0.0453,0.0397,0.0227,0.0368,0.0623,0.0113,0.0453,0.0737,0.0708,0.0595,0.0822,0.0737,0.0312,0.0028,0.0198,neuređen
QBM11743.1 ___nucleocapsid,0.0749,0.0,0.0642,0.0321,0.0428,0.1123,0.0214,0.0428,0.0481,0.1176,0.016,0.0588,0.0642,0.0588,0.0481,0.0214,0.0481,0.0428,0.0321,0.0535,uređen
QBM11743.1 ___nucleocapsid,0.0841,0.0,0.0354,0.031,0.0265,0.0752,0.0088,0.0265,0.0885,0.0177,0.0177,0.0885,0.0973,0.0575,0.0752,0.1372,0.0929,0.0398,0.0,0.0,neuređen
QBM11755.1 ___nucleocapsid,0.0749,0.0,0.0642,0.0321,0.0428,0.1123,0.0214,0.0428,0.0481,0.1176,0.016,0.0588,0.0642,0.0588,0.0481,0.0214,0.0481,0.0428,0.0321,0.0535,uređen
QBM11755.1 ___nucleocapsid,0.0841,0.0,0.0354,0.031,0.0265,0.0752,0.0088,0.0265,0.0885,0.0177,0.0177,0.0885,0.0973,0.0575,0.0752,0.1372,0.0929,0.0398,0.0,0.0,neuređen
QCF40464.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
QCF40464.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
QCF40473.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
QCF40473.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
QCF40482.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
QCF40482.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
QCF40491.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
QCF40491.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
QCF40500.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
QCF40500.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
QCF40509.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
QCF40509.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
QCF40527.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
QCF40527.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
QCF40536.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
QCF40536.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
QCF40545.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
QCF40545.1 ___nucleoprotein,0.0578,0.0,0.1329,0.1069,0.0087,0.0434,0.0376,0.0289,0.0462,0.0491,0.0173,0.052,0.0925,0.0867,0.0434,0.078,0.0723,0.026,0.0029,0.0173,neuređen
QCI31476.1 ___nucleocapsid protein,0.0745,0.0,0.0638,0.0319,0.0426,0.117,0.0213,0.0372,0.0479,0.1223,0.0106,0.0638,0.0638,0.0585,0.0479,0.0213,0.0479,0.0426,0.0319,0.0532,uređen
QCI31476.1 ___nucleocapsid protein,0.0844,0.0044,0.0356,0.0311,0.0267,0.0667,0.0089,0.0267,0.0889,0.0133,0.0222,0.0889,0.0978,0.0578,0.0756,0.1378,0.0933,0.04,0.0,0.0,neuređen
QCI31487.1 ___nucleocapsid protein,0.0802,0.0,0.0588,0.0321,0.0428,0.1123,0.0267,0.0374,0.0481,0.1176,0.0107,0.0642,0.0642,0.0588,0.0481,0.0214,0.0481,0.0428,0.0321,0.0535,uređen
QCI31487.1 ___nucleocapsid protein,0.0796,0.0,0.0354,0.031,0.0265,0.0752,0.0088,0.0265,0.0885,0.0177,0.0221,0.0885,0.0973,0.0575,0.0752,0.1372,0.0929,0.0398,0.0,0.0,neuređen
QCQ29082.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
QCQ29082.1 ___nucleoprotein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
QDP16202.1 ___nucleoprotein,0.0699,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.0484,0.0323,0.0538,uređen
QDP16202.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0705,0.0088,0.0264,0.0881,0.022,0.022,0.0881,0.0925,0.0573,0.0749,0.141,0.0925,0.0352,0.0,0.0,neuređen
QDP16213.1 ___nucleoprotein,0.0699,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0699,0.0591,0.043,0.0215,0.0484,0.0484,0.0323,0.0538,uređen
QDP16213.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0705,0.0088,0.0308,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0352,0.0,0.0,neuređen
QEU56413.1 ___nucleoprotein,0.084,0.0076,0.0356,0.0534,0.0585,0.0687,0.0433,0.0458,0.0534,0.1247,0.0382,0.0433,0.028,0.0585,0.0483,0.0458,0.0331,0.084,0.0076,0.0382,uređen
QEU56413.1 ___nucleoprotein,0.0549,0.0,0.1329,0.1069,0.0087,0.0462,0.0318,0.026,0.0434,0.052,0.0145,0.0462,0.0896,0.0867,0.0462,0.0809,0.0838,0.0289,0.0029,0.0173,neuređen
QGW51905.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
QGW51905.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0352,0.0,0.0,neuređen
QGW51916.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
QGW51916.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0352,0.0,0.0,neuređen
QGW51927.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
QGW51927.1 ___nucleoprotein,0.0881,0.0,0.0352,0.0308,0.0308,0.0705,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0352,0.0,0.0,neuređen
QGX74968.1 ___nucleoprotein,0.0585,0.0084,0.0418,0.0501,0.0446,0.0669,0.039,0.0696,0.0529,0.1309,0.0028,0.0529,0.0306,0.0529,0.039,0.0669,0.0696,0.0836,0.0056,0.0334,uređen
QGX74968.1 ___nucleoprotein,0.0595,0.0,0.1012,0.1071,0.0298,0.0268,0.0208,0.0417,0.0357,0.0744,0.0119,0.0476,0.0982,0.0833,0.0565,0.1012,0.0417,0.0446,0.003,0.0149,neuređen
QGX74975.1 ___nucleoprotein,0.0585,0.0084,0.0418,0.0501,0.0446,0.0669,0.039,0.0696,0.0529,0.1309,0.0028,0.0529,0.0306,0.0529,0.039,0.0669,0.0696,0.0836,0.0056,0.0334,uređen
QGX74975.1 ___nucleoprotein,0.0595,0.0,0.1012,0.1071,0.0298,0.0268,0.0208,0.0417,0.0357,0.0744,0.0119,0.0476,0.0982,0.0833,0.0565,0.1012,0.0417,0.0446,0.003,0.0149,neuređen
QGX74982.1 ___nucleoprotein,0.0585,0.0084,0.0418,0.0501,0.0446,0.0669,0.039,0.0696,0.0529,0.1309,0.0028,0.0529,0.0306,0.0529,0.039,0.0669,0.0696,0.0836,0.0056,0.0334,uređen
QGX74982.1 ___nucleoprotein,0.0595,0.0,0.1012,0.1071,0.0298,0.0268,0.0208,0.0417,0.0357,0.0744,0.0119,0.0476,0.0982,0.0833,0.0565,0.1012,0.0417,0.0446,0.003,0.0149,neuređen
QGX74989.1 ___nucleoprotein,0.0585,0.0084,0.0418,0.0501,0.0446,0.0669,0.039,0.0696,0.0529,0.1309,0.0028,0.0529,0.0306,0.0529,0.039,0.0669,0.0696,0.0836,0.0056,0.0334,uređen
QGX74989.1 ___nucleoprotein,0.0595,0.0,0.1012,0.1071,0.0298,0.0268,0.0208,0.0417,0.0357,0.0744,0.0119,0.0476,0.0982,0.0833,0.0565,0.1012,0.0417,0.0446,0.003,0.0149,neuređen
QIC36345.1 ___nucleoprotein,0.058,0.0083,0.0414,0.0497,0.0442,0.0663,0.0387,0.0718,0.0525,0.1298,0.0028,0.0525,0.0359,0.0525,0.0387,0.0691,0.0691,0.0801,0.0055,0.0331,uređen
QIC36345.1 ___nucleoprotein,0.0601,0.0,0.1021,0.1081,0.027,0.027,0.021,0.042,0.036,0.0751,0.012,0.048,0.0961,0.0841,0.0571,0.0961,0.045,0.045,0.003,0.015,neuređen
QJX19871.1 ___nucleocapsid,0.0757,0.0,0.0649,0.0324,0.0432,0.1135,0.0216,0.0378,0.0486,0.1189,0.0108,0.0649,0.0595,0.0595,0.0486,0.0216,0.0486,0.0432,0.0324,0.0541,uređen
QJX19871.1 ___nucleocapsid,0.0877,0.0,0.0351,0.0307,0.0263,0.0746,0.0088,0.0263,0.0877,0.0132,0.0263,0.0877,0.1009,0.057,0.0746,0.136,0.0921,0.0351,0.0,0.0,neuređen
QJX19881.1 ___nucleocapsid,0.0757,0.0,0.0649,0.0324,0.0432,0.1135,0.0216,0.0378,0.0486,0.1189,0.0108,0.0649,0.0595,0.0595,0.0486,0.0216,0.0486,0.0432,0.0324,0.0541,uređen
QJX19881.1 ___nucleocapsid,0.0877,0.0,0.0351,0.0307,0.0263,0.0746,0.0088,0.0263,0.0877,0.0132,0.0263,0.0877,0.1009,0.057,0.0746,0.136,0.0921,0.0351,0.0,0.0,neuređen
QJX19891.1 ___nucleocapsid,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
QJX19891.1 ___nucleocapsid,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0352,0.0,0.0,neuređen
QJX19901.1 ___nucleocapsid,0.0757,0.0,0.0649,0.0324,0.0432,0.1135,0.0216,0.0378,0.0486,0.1189,0.0108,0.0649,0.0595,0.0595,0.0486,0.0216,0.0486,0.0432,0.0324,0.0541,uređen
QJX19901.1 ___nucleocapsid,0.0877,0.0,0.0351,0.0307,0.0263,0.0746,0.0088,0.0263,0.0877,0.0132,0.0263,0.0877,0.1009,0.057,0.0746,0.136,0.0921,0.0351,0.0,0.0,neuređen
QJX19911.1 ___nucleocapsid,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
QJX19911.1 ___nucleocapsid,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0352,0.0,0.0,neuređen
QJX19921.1 ___nucleocapsid,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
QJX19921.1 ___nucleocapsid,0.0881,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0352,0.0,0.0,neuređen
QJX19931.1 ___nucleocapsid,0.0757,0.0,0.0649,0.0324,0.0432,0.1135,0.0216,0.0378,0.0486,0.1189,0.0108,0.0649,0.0595,0.0595,0.0486,0.0216,0.0486,0.0432,0.0324,0.0541,uređen
QJX19931.1 ___nucleocapsid,0.0877,0.0,0.0351,0.0307,0.0263,0.0746,0.0088,0.0263,0.0877,0.0132,0.0263,0.0877,0.1009,0.057,0.0746,0.136,0.0921,0.0351,0.0,0.0,neuređen
QJX19941.1 ___nucleocapsid,0.0757,0.0,0.0649,0.0324,0.0432,0.1135,0.0216,0.0378,0.0486,0.1189,0.0108,0.0649,0.0595,0.0595,0.0486,0.0216,0.0486,0.0432,0.0324,0.0541,uređen
QJX19941.1 ___nucleocapsid,0.0877,0.0,0.0351,0.0307,0.0263,0.0746,0.0088,0.0263,0.0877,0.0132,0.0263,0.0877,0.1009,0.057,0.0746,0.136,0.0921,0.0351,0.0,0.0,neuređen
QJX19964.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
QJX19964.1 ___nucleoprotein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
QKF93425.1 ___nucleoprotein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
QKF93425.1 ___nucleoprotein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0881,0.0176,0.022,0.0881,0.0969,0.0573,0.0749,0.1366,0.0925,0.0396,0.0,0.0,neuređen
QKX95942.1 ___nucleocapsid protein,0.0753,0.0,0.0645,0.0323,0.043,0.1129,0.0215,0.0376,0.0484,0.1183,0.0108,0.0645,0.0645,0.0591,0.0484,0.0215,0.0484,0.043,0.0323,0.0538,uređen
QKX95942.1 ___nucleocapsid protein,0.0837,0.0,0.0352,0.0308,0.0264,0.0749,0.0088,0.0264,0.0925,0.022,0.022,0.0837,0.0969,0.0573,0.0749,0.1366,0.0925,0.0352,0.0,0.0,neuređen
QMS54659.1 ___nucleoprotein,0.0814,0.0076,0.0331,0.056,0.0585,0.0662,0.0433,0.0458,0.056,0.1272,0.0356,0.0407,0.028,0.0585,0.0458,0.0509,0.0356,0.084,0.0076,0.0382,uređen
