Naziv_proteina,molska_frakcija_za_A,molska_frakcija_za_C,molska_frakcija_za_D,molska_frakcija_za_E,molska_frakcija_za_F,molska_frakcija_za_G,molska_frakcija_za_H,molska_frakcija_za_I,molska_frakcija_za_K,molska_frakcija_za_L,molska_frakcija_za_M,molska_frakcija_za_N,molska_frakcija_za_P,molska_frakcija_za_Q,molska_frakcija_za_R,molska_frakcija_za_S,molska_frakcija_za_T,molska_frakcija_za_V,molska_frakcija_za_W,molska_frakcija_za_Y,Klasifikacija
AYV64560.1 ___spike glycoprotein,0.0679,0.0328,0.0499,0.0328,0.0554,0.0694,0.0133,0.0562,0.0367,0.092,0.014,0.0601,0.0437,0.053,0.0304,0.0897,0.0671,0.0694,0.0078,0.0585,uređen
AYV64560.1 ___spike glycoprotein,0.0141,0,0.0282,0.0563,0,0.0423,0.0423,0.0141,0.0563,0.0282,0.0423,0,0.0845,0.0282,0.0986,0.2676,0.0845,0.0986,0,0.0141,neuređen
AYW17071.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0882,0.0168,0.0777,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0903,0.0546,0.0294,0.0294,uređen
AYW17071.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.065,0.01,0.05,0.045,0.02,0.04,0.03,0.02,0.07,0.085,0.04,0.03,0.15,0.15,0.035,0,0.01,neuređen
BAB69006.1 ___virion spike glycoprotein precursor,0.0618,0.0265,0.0508,0.0552,0.0419,0.0773,0.0243,0.0706,0.0419,0.1082,0.0088,0.0508,0.0574,0.0331,0.053,0.0508,0.0773,0.0508,0.0309,0.0287,uređen
BAB69006.1 ___virion spike glycoprotein precursor,0.067,0.0045,0.0312,0.0491,0.0134,0.0625,0.0223,0.0446,0.0402,0.0402,0.0268,0.0893,0.1027,0.067,0.0179,0.1429,0.1295,0.0402,0,0.0089,neuređen
NP_066246.1 ___spike glycoprotein,0.0638,0.0247,0.0494,0.0514,0.0576,0.0885,0.0165,0.0782,0.0473,0.0926,0.0021,0.0473,0.0432,0.0391,0.0576,0.0391,0.0885,0.0556,0.0288,0.0288,uređen
NP_066246.1 ___spike glycoprotein,0.0895,0,0.0579,0.0579,0.0105,0.0526,0.0526,0.0211,0.0368,0.0316,0.0158,0.0737,0.0737,0.0421,0.0263,0.1526,0.1579,0.0421,0,0.0053,neuređen
NP_690583.1 ___spike glycoprotein,0.0595,0.0264,0.0507,0.0529,0.0419,0.0771,0.022,0.0683,0.0441,0.1101,0.0088,0.0529,0.0573,0.033,0.0529,0.0507,0.0771,0.0529,0.0308,0.0308,uređen
NP_690583.1 ___spike glycoprotein,0.0628,0.0045,0.0314,0.0493,0.0135,0.0628,0.0224,0.0359,0.0359,0.0314,0.0269,0.0852,0.1121,0.0717,0.0179,0.1435,0.1345,0.0448,0,0.0135,neuređen
QCF40467.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0882,0.0168,0.0777,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0903,0.0546,0.0294,0.0294,uređen
QCF40467.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.055,0.05,0.02,0.035,0.035,0.015,0.07,0.08,0.04,0.035,0.145,0.16,0.035,0,0.005,neuređen
QCF40476.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0882,0.0168,0.0777,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0903,0.0546,0.0294,0.0294,uređen
QCF40476.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.055,0.05,0.02,0.035,0.035,0.015,0.07,0.08,0.04,0.035,0.145,0.16,0.035,0,0.005,neuređen
QCF40485.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0882,0.0168,0.0777,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0903,0.0546,0.0294,0.0294,uređen
QCF40485.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.055,0.05,0.02,0.035,0.035,0.015,0.07,0.08,0.04,0.035,0.145,0.16,0.035,0,0.005,neuređen
QCF40494.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0882,0.0168,0.0777,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0903,0.0546,0.0294,0.0294,uređen
QCF40494.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.055,0.05,0.02,0.035,0.035,0.015,0.07,0.08,0.04,0.035,0.145,0.16,0.035,0,0.005,neuređen
QCF40503.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0882,0.0168,0.0777,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0903,0.0546,0.0294,0.0294,uređen
QCF40503.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.055,0.05,0.02,0.035,0.035,0.015,0.07,0.08,0.04,0.035,0.145,0.16,0.035,0,0.005,neuređen
QCF40512.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0882,0.0168,0.0777,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0903,0.0546,0.0294,0.0294,uređen
QCF40512.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.055,0.05,0.02,0.035,0.035,0.015,0.07,0.08,0.04,0.035,0.145,0.16,0.035,0,0.005,neuređen
QCF40530.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0882,0.0168,0.0777,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0903,0.0546,0.0294,0.0294,uređen
QCF40530.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.055,0.05,0.02,0.035,0.035,0.015,0.07,0.08,0.04,0.035,0.145,0.16,0.035,0,0.005,neuređen
QCF40539.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0882,0.0168,0.0777,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0903,0.0546,0.0294,0.0294,uređen
QCF40539.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.055,0.05,0.02,0.035,0.035,0.015,0.07,0.08,0.04,0.035,0.145,0.16,0.035,0,0.005,neuređen
QCF40548.1 ___virion spike glycoprotein precursor,0.0651,0.0252,0.0504,0.0483,0.0567,0.0882,0.0168,0.0777,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0903,0.0546,0.0294,0.0294,uređen
QCF40548.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.055,0.05,0.02,0.035,0.035,0.015,0.07,0.08,0.04,0.035,0.145,0.16,0.035,0,0.005,neuređen
QDC12558.1 ___spike glycoprotein,0.0704,0.0235,0.0426,0.0469,0.049,0.0789,0.0256,0.0832,0.0448,0.0981,0.0043,0.0661,0.0426,0.0405,0.0426,0.0426,0.0896,0.0469,0.0299,0.032,uređen
QDC12558.1 ___spike glycoprotein,0.0242,0.0097,0.0483,0.0918,0.0048,0.0531,0.0048,0.029,0.0338,0.087,0.0242,0.0435,0.1014,0.0435,0.058,0.1353,0.1594,0.0386,0,0.0097,neuređen
QDP16195.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.093,0.0141,0.0602,0.0446,0.0539,0.0297,0.0876,0.068,0.0688,0.0078,0.0586,uređen
QDP16195.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
QDP16206.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0571,0.0367,0.0938,0.0141,0.0602,0.0438,0.0532,0.0297,0.0891,0.0665,0.0688,0.0078,0.0586,uređen
QDP16206.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
QEU56416.1 ___spike glycoprotein GP,0.0651,0.0252,0.0483,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0504,0.0483,0.0399,0.0567,0.0315,0.0882,0.0567,0.0294,0.0294,uređen
QEU56416.1 ___spike glycoprotein GP,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
QGW51898.1 ___spike glycoprotein,0.0674,0.0329,0.0494,0.0329,0.0556,0.0697,0.0133,0.0564,0.0368,0.0925,0.0141,0.0596,0.0439,0.0541,0.029,0.0893,0.0674,0.069,0.0078,0.0588,uređen
QGW51898.1 ___spike glycoprotein,0.026,0,0.0519,0.0519,0,0.039,0.039,0.013,0.0519,0.026,0.039,0,0.0779,0.026,0.1039,0.2597,0.0779,0.1039,0,0.013,neuređen
QGW51909.1 ___spike glycoprotein,0.0674,0.0329,0.0494,0.0329,0.0556,0.0697,0.0133,0.0564,0.0368,0.0925,0.0141,0.0596,0.0439,0.0541,0.029,0.0893,0.0674,0.069,0.0078,0.0588,uređen
QGW51909.1 ___spike glycoprotein,0.026,0,0.0519,0.0519,0,0.039,0.039,0.013,0.0519,0.026,0.039,0,0.0779,0.026,0.1039,0.2597,0.0779,0.1039,0,0.013,neuređen
QGW51920.1 ___spike glycoprotein,0.0672,0.0328,0.0493,0.0328,0.0555,0.0696,0.0133,0.0563,0.0367,0.093,0.0141,0.0602,0.0438,0.0532,0.0305,0.0891,0.0672,0.0688,0.0078,0.0586,uređen
QGW51920.1 ___spike glycoprotein,0.027,0,0.0405,0.0541,0,0.0405,0.0405,0.0135,0.0541,0.027,0.0405,0,0.0811,0.027,0.0946,0.2703,0.0811,0.0946,0,0.0135,neuređen
QMS54662.1 ___virion spike glycoprotein precursor,0.0672,0.0252,0.0504,0.0441,0.0567,0.0903,0.0168,0.0777,0.0504,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0903,0.0525,0.0294,0.0294,uređen
QMS54662.1 ___virion spike glycoprotein precursor,0.1,0,0.055,0.06,0.01,0.055,0.05,0.02,0.035,0.035,0.015,0.07,0.08,0.04,0.035,0.145,0.155,0.035,0,0.005,neuređen
QNC49533.1 ___spike glycoprotein,0.056,0.0249,0.0456,0.0498,0.0581,0.0747,0.0228,0.0685,0.0498,0.0975,0.0041,0.0581,0.0477,0.0332,0.0539,0.0373,0.0954,0.0664,0.029,0.027,uređen
QNC49533.1 ___spike glycoprotein,0.0309,0,0.0567,0.0619,0.0052,0.0258,0.0412,0.0412,0.0206,0.0464,0.0206,0.0825,0.1495,0.0567,0.0412,0.0979,0.1701,0.0464,0,0.0052,neuređen
QNC49542.1 ___spike glycoprotein,0.056,0.0249,0.0456,0.0498,0.0581,0.0747,0.0228,0.0685,0.0498,0.0975,0.0041,0.0581,0.0477,0.0332,0.0539,0.0373,0.0954,0.0664,0.029,0.027,uređen
QNC49542.1 ___spike glycoprotein,0.0309,0,0.0567,0.0619,0.0052,0.0258,0.0412,0.0412,0.0206,0.0464,0.0206,0.0825,0.1495,0.0567,0.0412,0.0979,0.1701,0.0464,0,0.0052,neuređen
QNC49560.1 ___spike glycoprotein,0.056,0.0249,0.0456,0.0498,0.0581,0.0747,0.0228,0.0685,0.0498,0.0954,0.0041,0.0581,0.0498,0.0332,0.0539,0.0373,0.0954,0.0664,0.029,0.027,uređen
QNC49560.1 ___spike glycoprotein,0.0309,0,0.0567,0.0619,0.0052,0.0258,0.0412,0.0412,0.0206,0.0464,0.0206,0.0825,0.1495,0.0567,0.0412,0.0979,0.1701,0.0464,0,0.0052,neuređen
QNC49578.1 ___spike glycoprotein,0.056,0.0249,0.0456,0.0498,0.0581,0.0747,0.0228,0.0685,0.0498,0.0975,0.0041,0.0581,0.0477,0.0332,0.0539,0.0373,0.0954,0.0664,0.029,0.027,uređen
QNC49578.1 ___spike glycoprotein,0.0309,0,0.0567,0.0619,0.0052,0.0258,0.0412,0.0412,0.0206,0.0464,0.0206,0.0825,0.1495,0.0567,0.0412,0.0979,0.1701,0.0464,0,0.0052,neuređen
QNC49596.1 ___spike glycoprotein,0.056,0.0249,0.0456,0.0498,0.0581,0.0747,0.0228,0.0685,0.0498,0.0975,0.0041,0.0581,0.0477,0.0332,0.0539,0.0373,0.0954,0.0664,0.029,0.027,uređen
QNC49596.1 ___spike glycoprotein,0.0309,0,0.0567,0.0619,0.0052,0.0258,0.0412,0.0412,0.0206,0.0464,0.0206,0.0825,0.1495,0.0567,0.0412,0.0979,0.1701,0.0464,0,0.0052,neuređen
QNC49605.1 ___spike glycoprotein,0.056,0.0249,0.0456,0.0498,0.0581,0.0747,0.0228,0.0685,0.0498,0.0975,0.0041,0.0581,0.0477,0.0332,0.0539,0.0373,0.0954,0.0664,0.029,0.027,uređen
QNC49605.1 ___spike glycoprotein,0.0309,0,0.0567,0.0619,0.0052,0.0258,0.0412,0.0412,0.0206,0.0464,0.0206,0.0825,0.1495,0.0567,0.0412,0.0979,0.1701,0.0464,0,0.0052,neuređen
QNC49614.1 ___spike glycoprotein,0.056,0.0249,0.0456,0.0498,0.0581,0.0747,0.0228,0.0685,0.0498,0.0975,0.0041,0.0581,0.0477,0.0332,0.0539,0.0373,0.0954,0.0664,0.029,0.027,uređen
QNC49614.1 ___spike glycoprotein,0.0309,0,0.0567,0.0619,0.0052,0.0258,0.0412,0.0412,0.0206,0.0464,0.0206,0.0825,0.1495,0.0567,0.0412,0.0979,0.1701,0.0464,0,0.0052,neuređen
QNC49641.1 ___spike glycoprotein,0.056,0.0249,0.0456,0.0498,0.0581,0.0747,0.0228,0.0685,0.0498,0.0954,0.0041,0.0581,0.0498,0.0332,0.0539,0.0373,0.0954,0.0664,0.029,0.027,uređen
QNC49641.1 ___spike glycoprotein,0.0309,0,0.0567,0.0619,0.0052,0.0258,0.0412,0.0412,0.0206,0.0464,0.0206,0.0825,0.1495,0.0567,0.0412,0.0979,0.1701,0.0464,0,0.0052,neuređen
QNC49650.1 ___spike glycoprotein,0.056,0.0249,0.0456,0.0498,0.0581,0.0747,0.0228,0.0685,0.0498,0.0975,0.0041,0.0581,0.0477,0.0332,0.0539,0.0373,0.0954,0.0664,0.029,0.027,uređen
QNC49650.1 ___spike glycoprotein,0.0309,0,0.0567,0.0619,0.0052,0.0258,0.0412,0.0412,0.0206,0.0464,0.0206,0.0825,0.1495,0.0567,0.0412,0.0979,0.1701,0.0464,0,0.0052,neuređen
QNC49668.1 ___spike glycoprotein,0.056,0.0249,0.0456,0.0498,0.0581,0.0747,0.0228,0.0685,0.0498,0.0975,0.0041,0.0581,0.0477,0.0332,0.0539,0.0373,0.0954,0.0664,0.029,0.027,uređen
QNC49668.1 ___spike glycoprotein,0.0309,0,0.0567,0.0619,0.0052,0.0258,0.0412,0.0412,0.0206,0.0464,0.0206,0.0825,0.1495,0.0567,0.0412,0.0979,0.1701,0.0464,0,0.0052,neuređen
QNC49677.1 ___spike glycoprotein,0.056,0.0249,0.0456,0.0498,0.0581,0.0747,0.0228,0.0685,0.0498,0.0975,0.0041,0.0581,0.0477,0.0332,0.0539,0.0373,0.0954,0.0664,0.029,0.027,uređen
QNC49677.1 ___spike glycoprotein,0.0309,0,0.0567,0.0619,0.0052,0.0258,0.0412,0.0412,0.0206,0.0464,0.0206,0.0825,0.1495,0.0567,0.0412,0.0979,0.1701,0.0464,0,0.0052,neuređen
QNC49686.1 ___spike glycoprotein,0.056,0.0249,0.0456,0.0498,0.0581,0.0747,0.0228,0.0685,0.0498,0.0975,0.0041,0.0581,0.0477,0.0332,0.0539,0.0373,0.0954,0.0664,0.029,0.027,uređen
QNC49686.1 ___spike glycoprotein,0.0309,0,0.0567,0.0619,0.0052,0.0258,0.0412,0.0412,0.0206,0.0464,0.0206,0.0825,0.1495,0.0567,0.0412,0.0979,0.1701,0.0464,0,0.0052,neuređen
QNC49695.1 ___spike glycoprotein,0.056,0.0249,0.0456,0.0498,0.0581,0.0747,0.0228,0.0685,0.0498,0.0975,0.0041,0.0581,0.0477,0.0332,0.0539,0.0373,0.0954,0.0664,0.029,0.027,uređen
QNC49695.1 ___spike glycoprotein,0.0309,0,0.0567,0.0619,0.0052,0.0258,0.0412,0.0412,0.0206,0.0464,0.0206,0.0825,0.1495,0.0567,0.0412,0.0979,0.1701,0.0464,0,0.0052,neuređen
QOU08480.1 ___spike glycoprotein,0.0722,0.0271,0.0406,0.0609,0.0542,0.0835,0.0181,0.079,0.0406,0.0926,0.0045,0.0542,0.0406,0.0339,0.0587,0.0429,0.0813,0.0587,0.0339,0.0226,uređen
QOU08480.1 ___spike glycoprotein,0.0611,0.0044,0.0699,0.0917,0.0044,0.0393,0.0393,0.0568,0.0262,0.0568,0.0175,0.0437,0.1572,0.0611,0.0524,0.0917,0.0961,0.0262,0,0.0044,neuređen
QOU08489.1 ___spike glycoprotein,0.0724,0.0271,0.0407,0.0611,0.0543,0.0837,0.0181,0.0792,0.0407,0.0928,0.0045,0.0543,0.0407,0.0339,0.0588,0.043,0.0792,0.0588,0.0339,0.0226,uređen
QOU08489.1 ___spike glycoprotein,0.0696,0.0043,0.0696,0.0913,0.0043,0.0391,0.0391,0.0522,0.0304,0.0522,0.0217,0.0435,0.1652,0.0609,0.0478,0.0826,0.1,0.0217,0,0.0043,neuređen
QXV44984.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
QXV44984.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
QXV44993.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0483,0.0924,0.0021,0.0483,0.0441,0.0399,0.0567,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
QXV44993.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
QYU59238.1 ___spike glycoprotein,0.0565,0.0261,0.0478,0.0522,0.0609,0.0739,0.0239,0.0696,0.05,0.0913,0.0043,0.0565,0.05,0.0348,0.0457,0.037,0.0913,0.0674,0.0304,0.0304,uređen
QYU59238.1 ___spike glycoprotein,0.037,0,0.0556,0.0648,0.0046,0.0278,0.0417,0.0324,0.0139,0.0463,0.0185,0.0787,0.1528,0.0463,0.0648,0.088,0.1806,0.0417,0,0.0046,neuređen
QYU59247.1 ___spike glycoprotein,0.0565,0.0261,0.0478,0.0522,0.0609,0.0739,0.0239,0.0696,0.05,0.0913,0.0043,0.0565,0.05,0.0348,0.0457,0.037,0.0913,0.0674,0.0304,0.0304,uređen
QYU59247.1 ___spike glycoprotein,0.037,0,0.0556,0.0648,0.0046,0.0278,0.0417,0.0324,0.0139,0.0463,0.0185,0.0787,0.1528,0.0463,0.0648,0.088,0.1806,0.0417,0,0.0046,neuređen
QYU59256.1 ___spike glycoprotein,0.0702,0.0234,0.0447,0.0489,0.0489,0.0809,0.0277,0.0872,0.0404,0.0957,0.0064,0.0638,0.0426,0.0426,0.0426,0.0426,0.0851,0.0447,0.0298,0.0319,uređen
QYU59256.1 ___spike glycoprotein,0.0485,0.0097,0.0388,0.0825,0.0049,0.0631,0.0097,0.034,0.0388,0.0728,0.0146,0.0388,0.1262,0.0388,0.0631,0.1311,0.1456,0.034,0,0.0049,neuređen
QYU59265.1 ___spike glycoprotein,0.0702,0.0234,0.0447,0.0489,0.0489,0.0809,0.0277,0.0872,0.0404,0.0957,0.0064,0.0638,0.0426,0.0426,0.0426,0.0426,0.0851,0.0447,0.0298,0.0319,uređen
QYU59265.1 ___spike glycoprotein,0.0485,0.0097,0.0388,0.0825,0.0049,0.0631,0.0097,0.034,0.0388,0.0728,0.0146,0.0388,0.1262,0.0388,0.0631,0.1311,0.1456,0.034,0,0.0049,neuređen
QYU59274.1 ___spike glycoprotein,0.0707,0.0236,0.0428,0.0471,0.0493,0.0792,0.0257,0.0835,0.045,0.0985,0.0043,0.0642,0.0428,0.0407,0.0428,0.0428,0.0878,0.0471,0.03,0.0321,uređen
QYU59274.1 ___spike glycoprotein,0.0239,0.0096,0.0478,0.0909,0.0048,0.0478,0.0048,0.0287,0.0335,0.0861,0.0239,0.0478,0.1053,0.0431,0.0622,0.1292,0.1627,0.0383,0,0.0096,neuređen
QYU59283.1 ___spike glycoprotein,0.0707,0.0236,0.0428,0.0471,0.0493,0.0792,0.0257,0.0835,0.045,0.0985,0.0043,0.0642,0.0428,0.0407,0.0428,0.0428,0.0878,0.0471,0.03,0.0321,uređen
QYU59283.1 ___spike glycoprotein,0.0239,0.0096,0.0478,0.0909,0.0048,0.0478,0.0048,0.0287,0.0335,0.0861,0.0239,0.0478,0.1053,0.0431,0.0622,0.1292,0.1627,0.0383,0,0.0096,neuređen
QYU59292.1 ___spike glycoprotein,0.0638,0.0247,0.0494,0.0514,0.0576,0.0885,0.0165,0.0761,0.0473,0.0926,0.0021,0.0473,0.0432,0.0391,0.0576,0.0391,0.0905,0.0556,0.0288,0.0288,uređen
QYU59292.1 ___spike glycoprotein,0.0895,0,0.0579,0.0579,0.0105,0.0526,0.0526,0.0211,0.0368,0.0316,0.0158,0.0737,0.0737,0.0421,0.0263,0.1526,0.1579,0.0421,0,0.0053,neuređen
QYU59301.1 ___spike glycoprotein,0.0638,0.0247,0.0494,0.0514,0.0576,0.0885,0.0165,0.0761,0.0473,0.0926,0.0021,0.0473,0.0432,0.0391,0.0576,0.0391,0.0905,0.0556,0.0288,0.0288,uređen
QYU59301.1 ___spike glycoprotein,0.0895,0,0.0579,0.0579,0.0105,0.0526,0.0526,0.0211,0.0368,0.0316,0.0158,0.0737,0.0737,0.0421,0.0263,0.1526,0.1579,0.0421,0,0.0053,neuređen
QYU59310.1 ___spike glycoprotein,0.0671,0.0252,0.0503,0.0482,0.0566,0.0901,0.0168,0.0776,0.0482,0.0922,0.0021,0.0482,0.044,0.0398,0.0566,0.0356,0.0881,0.0545,0.0294,0.0294,uređen
QYU59310.1 ___spike glycoprotein,0.0905,0,0.0553,0.0653,0.0101,0.0503,0.0503,0.0201,0.0352,0.0402,0.0151,0.0704,0.0804,0.0402,0.0352,0.1407,0.1558,0.0402,0,0.005,neuređen
QYU59319.1 ___spike glycoprotein,0.0671,0.0252,0.0503,0.0482,0.0566,0.0901,0.0168,0.0776,0.0482,0.0922,0.0021,0.0482,0.044,0.0398,0.0566,0.0356,0.0881,0.0545,0.0294,0.0294,uređen
QYU59319.1 ___spike glycoprotein,0.0905,0,0.0553,0.0653,0.0101,0.0503,0.0503,0.0201,0.0352,0.0402,0.0151,0.0704,0.0804,0.0402,0.0352,0.1407,0.1558,0.0402,0,0.005,neuređen
SCD11534.1 ___virion spike glycoprotein precursor,0.063,0.0252,0.0504,0.0483,0.0567,0.0903,0.0168,0.0756,0.0462,0.0924,0.0021,0.0483,0.0441,0.0399,0.0588,0.0357,0.0882,0.0588,0.0294,0.0294,uređen
SCD11534.1 ___virion spike glycoprotein precursor,0.095,0,0.055,0.06,0.01,0.05,0.045,0.025,0.04,0.04,0.015,0.075,0.075,0.04,0.03,0.15,0.145,0.04,0,0.01,neuređen
UBS90429.1 ___spike glycoprotein,0.0663,0.0327,0.0483,0.0343,0.0569,0.0694,0.0125,0.0561,0.0366,0.0912,0.014,0.06,0.0444,0.0546,0.0281,0.0889,0.067,0.0709,0.0078,0.06,uređen
UBS90429.1 ___spike glycoprotein,0.0286,0,0.0429,0.0286,0,0.0429,0.0429,0.0143,0.0571,0.0286,0.0429,0,0.0857,0.0286,0.1,0.2857,0.0857,0.0714,0,0.0143,neuređen
UBS90451.1 ___spike glycoprotein,0.0663,0.0327,0.0483,0.0343,0.0569,0.0694,0.0125,0.0561,0.0366,0.0912,0.014,0.06,0.0444,0.0546,0.0281,0.0889,0.067,0.0709,0.0078,0.06,uređen
UBS90451.1 ___spike glycoprotein,0.0286,0,0.0429,0.0286,0,0.0429,0.0429,0.0143,0.0571,0.0286,0.0429,0,0.0857,0.0286,0.1,0.2857,0.0857,0.0714,0,0.0143,neuređen
UBS90462.1 ___spike glycoprotein,0.0663,0.0327,0.0483,0.0343,0.0569,0.0694,0.0125,0.0561,0.0366,0.0912,0.014,0.06,0.0444,0.0546,0.0281,0.0889,0.067,0.0709,0.0078,0.06,uređen
UBS90462.1 ___spike glycoprotein,0.0286,0,0.0429,0.0286,0,0.0429,0.0429,0.0143,0.0571,0.0286,0.0429,0,0.0857,0.0286,0.1,0.2857,0.0857,0.0714,0,0.0143,neuređen
UBS90473.1 ___spike glycoprotein,0.0663,0.0327,0.0483,0.0343,0.0569,0.0694,0.0125,0.0561,0.0366,0.0912,0.014,0.06,0.0444,0.0546,0.0281,0.0889,0.067,0.0709,0.0078,0.06,uređen
UBS90473.1 ___spike glycoprotein,0.0286,0,0.0429,0.0286,0,0.0429,0.0429,0.0143,0.0571,0.0286,0.0429,0,0.0857,0.0286,0.1,0.2857,0.0857,0.0714,0,0.0143,neuređen
UBS90484.1 ___spike glycoprotein,0.0663,0.0327,0.0483,0.0343,0.0569,0.0694,0.0125,0.0561,0.0366,0.0912,0.014,0.06,0.0444,0.0546,0.0281,0.0889,0.067,0.0709,0.0078,0.06,uređen
UBS90484.1 ___spike glycoprotein,0.0286,0,0.0429,0.0286,0,0.0429,0.0429,0.0143,0.0571,0.0286,0.0429,0,0.0857,0.0286,0.1,0.2857,0.0857,0.0714,0,0.0143,neuređen
UBS90506.1 ___spike glycoprotein,0.0663,0.0327,0.0483,0.0343,0.0569,0.0694,0.0125,0.0561,0.0366,0.0912,0.014,0.06,0.0444,0.0546,0.0281,0.0889,0.067,0.0709,0.0078,0.06,uređen
UBS90506.1 ___spike glycoprotein,0.0286,0,0.0429,0.0286,0,0.0429,0.0429,0.0143,0.0571,0.0286,0.0429,0,0.0857,0.0286,0.1,0.2857,0.0857,0.0714,0,0.0143,neuređen
UBS90517.1 ___spike glycoprotein,0.0663,0.0327,0.0483,0.0343,0.0569,0.0694,0.0125,0.0561,0.0366,0.0912,0.014,0.06,0.0444,0.0546,0.0281,0.0889,0.067,0.0709,0.0078,0.06,uređen
UBS90517.1 ___spike glycoprotein,0.0286,0,0.0429,0.0286,0,0.0429,0.0429,0.0143,0.0571,0.0286,0.0429,0,0.0857,0.0286,0.1,0.2857,0.0857,0.0714,0,0.0143,neuređen
UYR00344.1 ___spike glycoprotein,0.0665,0.0325,0.0487,0.0325,0.0557,0.0696,0.0124,0.0557,0.0371,0.092,0.0139,0.0596,0.0441,0.0557,0.0286,0.092,0.0673,0.0681,0.0077,0.0603,uređen
UYR00344.1 ___spike glycoprotein,0.0167,0,0.0333,0.05,0,0.0333,0.05,0.0167,0.05,0.0333,0.05,0,0.0833,0.0167,0.1167,0.2333,0.1,0.1,0,0.0167,neuređen
