Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
QMS54661.1 ___matrix protein,0.0697,0.072,-0.0326,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.072,-0.2399,0.0199,0.024,-0.1708,0.0896,0.072,0.2438,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0348,0.064,-0.4558,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.128,-0.7279,0.0846,0.08,0.0572,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
QNC49532.1 ___matrix protein,0.0531,0.06,-0.115,0.0088,0.0,0.0,0.0531,0.07,-0.2415,0.0177,0.03,-0.41,0.0398,0.01,2.9823,0.0619,0.04,0.5487,0.0177,0.03,-0.41,0.1106,0.04,1.7655,0.0531,0.04,0.3274,0.1327,0.04,2.3186,0.031,0.05,-0.3805,0.031,0.04,-0.2257,0.1062,0.16,-0.3363,0.0531,0.0,0.0,0.031,0.05,-0.3805,0.0354,0.18,-0.8033,0.0885,0.09,-0.0167,0.0487,0.05,-0.0265,0.0088,0.0,0.0,0.0177,0.02,-0.115
QNC49541.1 ___matrix protein,0.0531,0.06,-0.115,0.0088,0.0,0.0,0.0531,0.07,-0.2415,0.0177,0.03,-0.41,0.0398,0.01,2.9823,0.0619,0.04,0.5487,0.0177,0.03,-0.41,0.1106,0.04,1.7655,0.0531,0.04,0.3274,0.1327,0.04,2.3186,0.031,0.05,-0.3805,0.031,0.04,-0.2257,0.1062,0.16,-0.3363,0.0531,0.0,0.0,0.031,0.05,-0.3805,0.0354,0.18,-0.8033,0.0885,0.09,-0.0167,0.0487,0.05,-0.0265,0.0088,0.0,0.0,0.0177,0.02,-0.115
QNC49559.1 ___matrix protein,0.0531,0.06,-0.115,0.0088,0.0,0.0,0.0531,0.07,-0.2415,0.0177,0.03,-0.41,0.0398,0.01,2.9823,0.0619,0.04,0.5487,0.0177,0.03,-0.41,0.1106,0.04,1.7655,0.0531,0.04,0.3274,0.1327,0.04,2.3186,0.031,0.05,-0.3805,0.031,0.04,-0.2257,0.1062,0.16,-0.3363,0.0531,0.0,0.0,0.031,0.05,-0.3805,0.0354,0.18,-0.8033,0.0885,0.09,-0.0167,0.0487,0.05,-0.0265,0.0088,0.0,0.0,0.0177,0.02,-0.115
QNC49577.1 ___matrix protein,0.0531,0.06,-0.115,0.0088,0.0,0.0,0.0531,0.07,-0.2415,0.0177,0.03,-0.41,0.0398,0.01,2.9823,0.0619,0.04,0.5487,0.0177,0.03,-0.41,0.1106,0.04,1.7655,0.0531,0.04,0.3274,0.1327,0.04,2.3186,0.031,0.05,-0.3805,0.031,0.04,-0.2257,0.1062,0.16,-0.3363,0.0531,0.0,0.0,0.031,0.05,-0.3805,0.0354,0.18,-0.8033,0.0885,0.09,-0.0167,0.0487,0.05,-0.0265,0.0088,0.0,0.0,0.0177,0.02,-0.115
QNC49595.1 ___matrix protein,0.0531,0.06,-0.115,0.0088,0.0,0.0,0.0531,0.07,-0.2415,0.0177,0.03,-0.41,0.0398,0.01,2.9823,0.0619,0.04,0.5487,0.0177,0.03,-0.41,0.1106,0.04,1.7655,0.0531,0.04,0.3274,0.1327,0.04,2.3186,0.031,0.05,-0.3805,0.031,0.04,-0.2257,0.1062,0.16,-0.3363,0.0531,0.0,0.0,0.031,0.05,-0.3805,0.0354,0.18,-0.8033,0.0885,0.09,-0.0167,0.0487,0.05,-0.0265,0.0088,0.0,0.0,0.0177,0.02,-0.115
QNC49604.1 ___matrix protein,0.0531,0.06,-0.115,0.0088,0.0,0.0,0.0531,0.07,-0.2415,0.0177,0.03,-0.41,0.0398,0.01,2.9823,0.0619,0.04,0.5487,0.0177,0.03,-0.41,0.1106,0.04,1.7655,0.0531,0.04,0.3274,0.1327,0.04,2.3186,0.031,0.05,-0.3805,0.031,0.04,-0.2257,0.1062,0.16,-0.3363,0.0531,0.0,0.0,0.031,0.05,-0.3805,0.0354,0.18,-0.8033,0.0885,0.09,-0.0167,0.0487,0.05,-0.0265,0.0088,0.0,0.0,0.0177,0.02,-0.115
QNC49613.1 ___matrix protein,0.0531,0.06,-0.115,0.0088,0.0,0.0,0.0531,0.07,-0.2415,0.0177,0.03,-0.41,0.0398,0.01,2.9823,0.0619,0.04,0.5487,0.0177,0.03,-0.41,0.1106,0.04,1.7655,0.0531,0.04,0.3274,0.1327,0.04,2.3186,0.031,0.05,-0.3805,0.031,0.04,-0.2257,0.1062,0.16,-0.3363,0.0531,0.0,0.0,0.031,0.05,-0.3805,0.0354,0.18,-0.8033,0.0885,0.09,-0.0167,0.0487,0.05,-0.0265,0.0088,0.0,0.0,0.0177,0.02,-0.115
QNC49640.1 ___matrix protein,0.0531,0.06,-0.115,0.0088,0.0,0.0,0.0531,0.07,-0.2415,0.0177,0.03,-0.41,0.0398,0.01,2.9823,0.0619,0.04,0.5487,0.0177,0.03,-0.41,0.1106,0.04,1.7655,0.0531,0.04,0.3274,0.1327,0.04,2.3186,0.031,0.05,-0.3805,0.031,0.04,-0.2257,0.1062,0.16,-0.3363,0.0531,0.0,0.0,0.031,0.05,-0.3805,0.0354,0.18,-0.8033,0.0885,0.09,-0.0167,0.0487,0.05,-0.0265,0.0088,0.0,0.0,0.0177,0.02,-0.115
QNC49649.1 ___matrix protein,0.0531,0.06,-0.115,0.0088,0.0,0.0,0.0531,0.07,-0.2415,0.0177,0.03,-0.41,0.0398,0.01,2.9823,0.0619,0.04,0.5487,0.0177,0.03,-0.41,0.1106,0.04,1.7655,0.0531,0.04,0.3274,0.1327,0.04,2.3186,0.031,0.05,-0.3805,0.031,0.04,-0.2257,0.1062,0.16,-0.3363,0.0531,0.0,0.0,0.031,0.05,-0.3805,0.0354,0.18,-0.8033,0.0885,0.09,-0.0167,0.0487,0.05,-0.0265,0.0088,0.0,0.0,0.0177,0.02,-0.115
QNC49667.1 ___matrix protein,0.0531,0.06,-0.115,0.0088,0.0,0.0,0.0531,0.07,-0.2415,0.0177,0.03,-0.41,0.0398,0.01,2.9823,0.0619,0.04,0.5487,0.0177,0.03,-0.41,0.1106,0.04,1.7655,0.0531,0.04,0.3274,0.1327,0.04,2.3186,0.031,0.05,-0.3805,0.031,0.04,-0.2257,0.1062,0.16,-0.3363,0.0531,0.0,0.0,0.031,0.05,-0.3805,0.0354,0.18,-0.8033,0.0885,0.09,-0.0167,0.0487,0.05,-0.0265,0.0088,0.0,0.0,0.0177,0.02,-0.115
QNC49676.1 ___matrix protein,0.0531,0.06,-0.115,0.0088,0.0,0.0,0.0531,0.07,-0.2415,0.0177,0.03,-0.41,0.0398,0.01,2.9823,0.0619,0.04,0.5487,0.0177,0.03,-0.41,0.1106,0.04,1.7655,0.0531,0.04,0.3274,0.1327,0.04,2.3186,0.031,0.05,-0.3805,0.031,0.04,-0.2257,0.1062,0.16,-0.3363,0.0531,0.0,0.0,0.031,0.05,-0.3805,0.0354,0.18,-0.8033,0.0885,0.09,-0.0167,0.0487,0.05,-0.0265,0.0088,0.0,0.0,0.0177,0.02,-0.115
QNC49685.1 ___matrix protein,0.0531,0.06,-0.115,0.0088,0.0,0.0,0.0531,0.07,-0.2415,0.0177,0.03,-0.41,0.0398,0.01,2.9823,0.0619,0.04,0.5487,0.0177,0.03,-0.41,0.1106,0.04,1.7655,0.0531,0.04,0.3274,0.1327,0.04,2.3186,0.031,0.05,-0.3805,0.031,0.04,-0.2257,0.1062,0.16,-0.3363,0.0531,0.0,0.0,0.031,0.05,-0.3805,0.0354,0.18,-0.8033,0.0885,0.09,-0.0167,0.0487,0.05,-0.0265,0.0088,0.0,0.0,0.0177,0.02,-0.115
QNC49694.1 ___matrix protein,0.0531,0.06,-0.115,0.0088,0.0,0.0,0.0531,0.07,-0.2415,0.0177,0.03,-0.41,0.0398,0.01,2.9823,0.0619,0.04,0.5487,0.0177,0.03,-0.41,0.1106,0.04,1.7655,0.0531,0.04,0.3274,0.1327,0.04,2.3186,0.031,0.05,-0.3805,0.031,0.04,-0.2257,0.1062,0.16,-0.3363,0.0531,0.0,0.0,0.031,0.05,-0.3805,0.0354,0.18,-0.8033,0.0885,0.09,-0.0167,0.0487,0.05,-0.0265,0.0088,0.0,0.0,0.0177,0.02,-0.115
QOU08479.1 ___matrix protein,0.0672,0.0682,-0.014,0.0084,0.0,0.0,0.0588,0.0795,-0.2605,0.0168,0.0227,-0.2605,0.0336,0.0114,1.958,0.0588,0.0455,0.2941,0.021,0.0341,-0.3838,0.0756,0.0568,0.3311,0.0588,0.0568,0.0353,0.1429,0.0227,5.2857,0.0252,0.0114,1.2185,0.0336,0.0795,-0.5774,0.1008,0.1477,-0.3174,0.0462,0.0341,0.3557,0.0252,0.0455,-0.4454,0.0588,0.1023,-0.4248,0.0672,0.1023,-0.3427,0.0756,0.0341,1.2185,0.0084,0.0,0.0,0.0168,0.0455,-0.6303
QOU08488.1 ___matrix protein,0.0672,0.0682,-0.014,0.0084,0.0,0.0,0.0588,0.0795,-0.2605,0.0168,0.0227,-0.2605,0.0336,0.0114,1.958,0.0588,0.0455,0.2941,0.021,0.0341,-0.3838,0.0756,0.0568,0.3311,0.0588,0.0568,0.0353,0.1429,0.0227,5.2857,0.0252,0.0114,1.2185,0.0336,0.0795,-0.5774,0.1008,0.1477,-0.3174,0.0462,0.0341,0.3557,0.0252,0.0455,-0.4454,0.0588,0.1023,-0.4248,0.0672,0.1023,-0.3427,0.0756,0.0341,1.2185,0.0084,0.0,0.0,0.0168,0.0455,-0.6303
QSI72195.1 ___membrane protein,0.0817,0.0909,-0.101,0.0096,0.0,0.0,0.0288,0.0,0.0,0.024,0.0,0.0,0.0481,0.0,0.0,0.0577,0.0,0.0,0.0192,0.0,0.0,0.0962,0.0,0.0,0.0337,0.0,0.0,0.0913,0.2727,-0.6651,0.0433,0.1818,-0.762,0.0577,0.0909,-0.3654,0.0481,0.0,0.0,0.0192,0.0909,-0.7885,0.0385,0.0909,-0.5769,0.0817,0.0909,-0.101,0.0577,0.0909,-0.3654,0.0817,0.0,0.0,0.0337,0.0,0.0,0.0481,0.0,0.0
QSI72206.1 ___membrane protein,0.0865,0.0909,-0.0481,0.0096,0.0,0.0,0.0288,0.0,0.0,0.024,0.0,0.0,0.0433,0.0,0.0,0.0529,0.0,0.0,0.0144,0.0,0.0,0.0962,0.0,0.0,0.0337,0.0,0.0,0.0865,0.2727,-0.6827,0.0433,0.1818,-0.762,0.0433,0.0909,-0.524,0.0481,0.0,0.0,0.024,0.0909,-0.7356,0.0385,0.0909,-0.5769,0.0913,0.0909,0.0048,0.0625,0.0909,-0.3125,0.0913,0.0,0.0,0.0337,0.0,0.0,0.0481,0.0,0.0
QXV44983.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
QXV44992.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
QYC62007.1 ___matrix protein VP40,0.0688,0.0893,-0.2291,0.004,0.0,0.0,0.0324,0.0357,-0.0931,0.0283,0.0357,-0.2065,0.0526,0.0,0.0,0.0567,0.0536,0.058,0.0283,0.0357,-0.2065,0.0607,0.0,0.0,0.0405,0.0714,-0.4332,0.1134,0.0357,2.1741,0.0202,0.0714,-0.7166,0.081,0.1607,-0.4962,0.081,0.1071,-0.2443,0.0567,0.0536,0.058,0.0405,0.0357,0.1336,0.0445,0.1071,-0.5843,0.0607,0.0357,0.7004,0.085,0.0179,3.7611,0.0081,0.0,0.0,0.0364,0.0536,-0.3198
QYU59237.1 ___matrix protein,0.056,0.0638,-0.1221,0.0086,0.0,0.0,0.0517,0.0745,-0.3054,0.0216,0.0213,0.0129,0.0388,0.0106,2.6466,0.0603,0.0426,0.4181,0.0172,0.0319,-0.4598,0.1121,0.0426,1.6336,0.0517,0.0426,0.2155,0.1293,0.0426,2.0388,0.0302,0.0426,-0.2909,0.0302,0.0426,-0.2909,0.1034,0.1702,-0.3922,0.0517,0.0,0.0,0.0302,0.0532,-0.4328,0.0345,0.1809,-0.8093,0.0862,0.0957,-0.0996,0.0517,0.0426,0.2155,0.0086,0.0,0.0,0.0259,0.0,0.0
QYU59246.1 ___matrix protein,0.056,0.0638,-0.1221,0.0086,0.0,0.0,0.0517,0.0745,-0.3054,0.0216,0.0213,0.0129,0.0388,0.0106,2.6466,0.0603,0.0426,0.4181,0.0172,0.0319,-0.4598,0.1121,0.0426,1.6336,0.0517,0.0426,0.2155,0.1293,0.0426,2.0388,0.0302,0.0426,-0.2909,0.0302,0.0426,-0.2909,0.1034,0.1702,-0.3922,0.0517,0.0,0.0,0.0302,0.0532,-0.4328,0.0345,0.1809,-0.8093,0.0862,0.0957,-0.0996,0.0517,0.0426,0.2155,0.0086,0.0,0.0,0.0259,0.0,0.0
QYU59255.1 ___matrix protein,0.0614,0.0714,-0.1404,0.0044,0.0102,-0.5702,0.0614,0.051,0.2035,0.0175,0.0306,-0.4269,0.0395,0.0,0.0,0.0526,0.0816,-0.3553,0.0263,0.0204,0.2895,0.0877,0.0408,1.1491,0.0614,0.0612,0.0029,0.1316,0.051,1.5789,0.0263,0.051,-0.4842,0.0307,0.0408,-0.2478,0.1053,0.1224,-0.1404,0.0526,0.0306,0.7193,0.0219,0.051,-0.5702,0.0439,0.1327,-0.6694,0.0702,0.0714,-0.0175,0.0746,0.051,0.4614,0.0088,0.0,0.0,0.0219,0.0306,-0.2836
QYU59264.1 ___matrix protein,0.0614,0.0714,-0.1404,0.0044,0.0102,-0.5702,0.0614,0.051,0.2035,0.0175,0.0306,-0.4269,0.0395,0.0,0.0,0.0526,0.0816,-0.3553,0.0263,0.0204,0.2895,0.0877,0.0408,1.1491,0.0614,0.0612,0.0029,0.1316,0.051,1.5789,0.0263,0.051,-0.4842,0.0307,0.0408,-0.2478,0.1053,0.1224,-0.1404,0.0526,0.0306,0.7193,0.0219,0.051,-0.5702,0.0439,0.1327,-0.6694,0.0702,0.0714,-0.0175,0.0746,0.051,0.4614,0.0088,0.0,0.0,0.0219,0.0306,-0.2836
QYU59273.1 ___matrix protein,0.0614,0.0714,-0.1404,0.0044,0.0102,-0.5702,0.0614,0.051,0.2035,0.0175,0.0306,-0.4269,0.0395,0.0,0.0,0.0526,0.0816,-0.3553,0.0263,0.0204,0.2895,0.0877,0.0408,1.1491,0.0614,0.0612,0.0029,0.1316,0.051,1.5789,0.0263,0.051,-0.4842,0.0307,0.0408,-0.2478,0.1053,0.1224,-0.1404,0.0526,0.0306,0.7193,0.0219,0.051,-0.5702,0.0439,0.1327,-0.6694,0.0702,0.0714,-0.0175,0.0746,0.051,0.4614,0.0088,0.0,0.0,0.0219,0.0306,-0.2836
QYU59282.1 ___matrix protein,0.0614,0.0714,-0.1404,0.0044,0.0102,-0.5702,0.0614,0.051,0.2035,0.0175,0.0306,-0.4269,0.0395,0.0,0.0,0.0526,0.0816,-0.3553,0.0263,0.0204,0.2895,0.0877,0.0408,1.1491,0.0614,0.0612,0.0029,0.1316,0.051,1.5789,0.0263,0.051,-0.4842,0.0307,0.0408,-0.2478,0.1053,0.1224,-0.1404,0.0526,0.0306,0.7193,0.0219,0.051,-0.5702,0.0439,0.1327,-0.6694,0.0702,0.0714,-0.0175,0.0746,0.051,0.4614,0.0088,0.0,0.0,0.0219,0.0306,-0.2836
QYU59291.1 ___matrix protein,0.0647,0.072,-0.1017,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.072,0.2438,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
QYU59300.1 ___matrix protein,0.0647,0.072,-0.1017,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.072,0.2438,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
QYU59309.1 ___matrix protein,0.0647,0.072,-0.1017,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.072,0.2438,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
QYU59318.1 ___matrix protein,0.0647,0.072,-0.1017,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.072,0.2438,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
SCD11533.1 ___matrix protein,0.0647,0.08,-0.1915,0.01,0.0,0.0,0.0547,0.048,0.1401,0.0199,0.04,-0.5025,0.0398,0.016,1.4876,0.0547,0.08,-0.3159,0.0199,0.024,-0.1708,0.0896,0.064,0.3993,0.0597,0.048,0.2438,0.1194,0.072,0.6584,0.0299,0.016,0.8657,0.0299,0.064,-0.5336,0.0995,0.136,-0.2684,0.0547,0.0,0.0,0.0199,0.056,-0.6446,0.0348,0.12,-0.7098,0.0945,0.08,0.1816,0.0746,0.04,0.8657,0.01,0.0,0.0,0.0199,0.016,0.2438
UBS90435.1 ___membrane protein,0.0865,0.0909,-0.0481,0.0096,0.0,0.0,0.0288,0.0,0.0,0.024,0.0,0.0,0.0481,0.0,0.0,0.0529,0.0,0.0,0.0144,0.0,0.0,0.0865,0.0,0.0,0.0337,0.0,0.0,0.0865,0.2727,-0.6827,0.0433,0.1818,-0.762,0.0433,0.0909,-0.524,0.0481,0.0,0.0,0.024,0.0909,-0.7356,0.0385,0.0909,-0.5769,0.0913,0.0909,0.0048,0.0625,0.0909,-0.3125,0.0962,0.0,0.0,0.0337,0.0,0.0,0.0481,0.0,0.0
UBS90446.1 ___membrane protein,0.0865,0.0909,-0.0481,0.0096,0.0,0.0,0.0288,0.0,0.0,0.024,0.0,0.0,0.0481,0.0,0.0,0.0529,0.0,0.0,0.0144,0.0,0.0,0.0865,0.0,0.0,0.0337,0.0,0.0,0.0865,0.2727,-0.6827,0.0433,0.1818,-0.762,0.0433,0.0909,-0.524,0.0481,0.0,0.0,0.024,0.0909,-0.7356,0.0385,0.0909,-0.5769,0.0913,0.0909,0.0048,0.0625,0.0909,-0.3125,0.0962,0.0,0.0,0.0337,0.0,0.0,0.0481,0.0,0.0
UBS90457.1 ___membrane protein,0.0865,0.0909,-0.0481,0.0096,0.0,0.0,0.0288,0.0,0.0,0.024,0.0,0.0,0.0481,0.0,0.0,0.0529,0.0,0.0,0.0144,0.0,0.0,0.0865,0.0,0.0,0.0337,0.0,0.0,0.0865,0.2727,-0.6827,0.0433,0.1818,-0.762,0.0433,0.0909,-0.524,0.0481,0.0,0.0,0.024,0.0909,-0.7356,0.0385,0.0909,-0.5769,0.0913,0.0909,0.0048,0.0625,0.0909,-0.3125,0.0962,0.0,0.0,0.0337,0.0,0.0,0.0481,0.0,0.0
UBS90468.1 ___membrane protein,0.0865,0.0909,-0.0481,0.0096,0.0,0.0,0.0288,0.0,0.0,0.024,0.0,0.0,0.0481,0.0,0.0,0.0529,0.0,0.0,0.0144,0.0,0.0,0.0865,0.0,0.0,0.0337,0.0,0.0,0.0865,0.2727,-0.6827,0.0433,0.1818,-0.762,0.0433,0.0909,-0.524,0.0481,0.0,0.0,0.024,0.0909,-0.7356,0.0385,0.0909,-0.5769,0.0913,0.0909,0.0048,0.0625,0.0909,-0.3125,0.0962,0.0,0.0,0.0337,0.0,0.0,0.0481,0.0,0.0
UBS90479.1 ___membrane protein,0.0865,0.0909,-0.0481,0.0096,0.0,0.0,0.0288,0.0,0.0,0.024,0.0,0.0,0.0481,0.0,0.0,0.0529,0.0,0.0,0.0144,0.0,0.0,0.0865,0.0,0.0,0.0337,0.0,0.0,0.0865,0.2727,-0.6827,0.0433,0.1818,-0.762,0.0433,0.0909,-0.524,0.0481,0.0,0.0,0.024,0.0909,-0.7356,0.0385,0.0909,-0.5769,0.0913,0.0909,0.0048,0.0625,0.0909,-0.3125,0.0962,0.0,0.0,0.0337,0.0,0.0,0.0481,0.0,0.0
UBS90490.1 ___membrane protein,0.0865,0.0909,-0.0481,0.0096,0.0,0.0,0.0288,0.0,0.0,0.024,0.0,0.0,0.0481,0.0,0.0,0.0529,0.0,0.0,0.0144,0.0,0.0,0.0865,0.0,0.0,0.0337,0.0,0.0,0.0865,0.2727,-0.6827,0.0433,0.1818,-0.762,0.0433,0.0909,-0.524,0.0481,0.0,0.0,0.024,0.0909,-0.7356,0.0385,0.0909,-0.5769,0.0913,0.0909,0.0048,0.0625,0.0909,-0.3125,0.0962,0.0,0.0,0.0337,0.0,0.0,0.0481,0.0,0.0
UBS90501.1 ___membrane protein,0.0865,0.0909,-0.0481,0.0096,0.0,0.0,0.0288,0.0,0.0,0.024,0.0,0.0,0.0481,0.0,0.0,0.0529,0.0,0.0,0.0144,0.0,0.0,0.0865,0.0,0.0,0.0337,0.0,0.0,0.0865,0.2727,-0.6827,0.0433,0.1818,-0.762,0.0433,0.0909,-0.524,0.0481,0.0,0.0,0.024,0.0909,-0.7356,0.0385,0.0909,-0.5769,0.0913,0.0909,0.0048,0.0625,0.0909,-0.3125,0.0962,0.0,0.0,0.0337,0.0,0.0,0.0481,0.0,0.0
UBS90512.1 ___membrane protein,0.0865,0.0909,-0.0481,0.0096,0.0,0.0,0.0288,0.0,0.0,0.024,0.0,0.0,0.0481,0.0,0.0,0.0529,0.0,0.0,0.0144,0.0,0.0,0.0865,0.0,0.0,0.0337,0.0,0.0,0.0865,0.2727,-0.6827,0.0433,0.1818,-0.762,0.0433,0.0909,-0.524,0.0481,0.0,0.0,0.024,0.0909,-0.7356,0.0385,0.0909,-0.5769,0.0913,0.0909,0.0048,0.0625,0.0909,-0.3125,0.0962,0.0,0.0,0.0337,0.0,0.0,0.0481,0.0,0.0
UBS90523.1 ___membrane protein,0.0865,0.0909,-0.0481,0.0096,0.0,0.0,0.0288,0.0,0.0,0.024,0.0,0.0,0.0481,0.0,0.0,0.0529,0.0,0.0,0.0144,0.0,0.0,0.0865,0.0,0.0,0.0337,0.0,0.0,0.0865,0.2727,-0.6827,0.0433,0.1818,-0.762,0.0433,0.0909,-0.524,0.0481,0.0,0.0,0.024,0.0909,-0.7356,0.0385,0.0909,-0.5769,0.0913,0.0909,0.0048,0.0625,0.0909,-0.3125,0.0962,0.0,0.0,0.0337,0.0,0.0,0.0481,0.0,0.0
UHI99917.1 ___membrane protein,0.0865,0.0909,-0.0481,0.0096,0.0,0.0,0.0288,0.0,0.0,0.024,0.0,0.0,0.0433,0.0,0.0,0.0529,0.0,0.0,0.0144,0.0,0.0,0.0962,0.0,0.0,0.0337,0.0,0.0,0.0865,0.2727,-0.6827,0.0433,0.1818,-0.762,0.0433,0.0909,-0.524,0.0481,0.0,0.0,0.024,0.0909,-0.7356,0.0385,0.0909,-0.5769,0.0913,0.0909,0.0048,0.0625,0.0909,-0.3125,0.0913,0.0,0.0,0.0337,0.0,0.0,0.0481,0.0,0.0
UHI99928.1 ___membrane protein,0.0865,0.0909,-0.0481,0.0096,0.0,0.0,0.0288,0.0,0.0,0.024,0.0,0.0,0.0433,0.0,0.0,0.0529,0.0,0.0,0.0144,0.0,0.0,0.0962,0.0,0.0,0.0337,0.0,0.0,0.0865,0.2727,-0.6827,0.0433,0.1818,-0.762,0.0433,0.0909,-0.524,0.0481,0.0,0.0,0.024,0.0909,-0.7356,0.0385,0.0909,-0.5769,0.0913,0.0909,0.0048,0.0625,0.0909,-0.3125,0.0913,0.0,0.0,0.0337,0.0,0.0,0.0481,0.0,0.0
