Naziv_proteina,molska_frakcija_za_A,molska_frakcija_za_C,molska_frakcija_za_D,molska_frakcija_za_E,molska_frakcija_za_F,molska_frakcija_za_G,molska_frakcija_za_H,molska_frakcija_za_I,molska_frakcija_za_K,molska_frakcija_za_L,molska_frakcija_za_M,molska_frakcija_za_N,molska_frakcija_za_P,molska_frakcija_za_Q,molska_frakcija_za_R,molska_frakcija_za_S,molska_frakcija_za_T,molska_frakcija_za_V,molska_frakcija_za_W,molska_frakcija_za_Y,Klasifikacija
AWK96588.1 ___matrix protein,0.0714,0.0102,0.051,0.0306,0.0,0.0816,0.0204,0.0408,0.0612,0.051,0.051,0.0408,0.1224,0.0306,0.051,0.1327,0.0714,0.051,0.0,0.0306,neuređen
AWK96597.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AWK96597.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AWK96606.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AWK96606.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AWK96615.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AWK96615.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AWK96624.1 ___matrix protein,0.0531,0.0044,0.0487,0.0221,0.0398,0.0575,0.0177,0.1018,0.0531,0.1372,0.0265,0.031,0.1018,0.0531,0.031,0.0442,0.0929,0.0575,0.0088,0.0177,uređen
AWK96624.1 ___matrix protein,0.07,0.01,0.07,0.03,0.0,0.06,0.03,0.03,0.04,0.04,0.05,0.09,0.14,0.0,0.05,0.12,0.1,0.04,0.0,0.03,neuređen
AWK96633.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AWK96633.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AWK96642.1 ___matrix protein,0.0614,0.0044,0.0614,0.0175,0.0395,0.0526,0.0263,0.0877,0.0614,0.1316,0.0263,0.0307,0.1053,0.0526,0.0219,0.0439,0.0702,0.0746,0.0088,0.0219,uređen
AWK96642.1 ___matrix protein,0.0714,0.0102,0.051,0.0306,0.0,0.0816,0.0204,0.0408,0.0612,0.051,0.051,0.0408,0.1224,0.0306,0.051,0.1327,0.0714,0.051,0.0,0.0306,neuređen
AWM99588.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0433,0.0529,0.0144,0.0962,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0913,0.0337,0.0481,uređen
AWM99588.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0909,0.0,0.0,0.0,neuređen
AWU50986.2 ___matrix protein VP40,0.0647,0.01,0.0597,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0398,0.0846,0.0746,0.01,0.0199,uređen
AWU50986.2 ___matrix protein VP40,0.08,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.072,0.04,0.0,0.016,neuređen
AWU59327.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0433,0.0529,0.0144,0.0962,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0913,0.0337,0.0481,uređen
AWU59327.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0909,0.0,0.0,0.0,neuređen
AWZ62326.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AWZ62326.1 ___matrix protein,0.08,0.0,0.048,0.04,0.016,0.08,0.024,0.064,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AXG21649.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0433,0.0529,0.0144,0.0962,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0913,0.0337,0.0481,uređen
AXG21649.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0909,0.0,0.0,0.0,neuređen
AXG21660.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0433,0.0529,0.0144,0.0962,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0913,0.0337,0.0481,uređen
AXG21660.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0909,0.0,0.0,0.0,neuređen
AXG21671.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0433,0.0529,0.0144,0.101,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0577,0.0913,0.0337,0.0481,uređen
AXG21671.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0909,0.0,0.0,0.0,neuređen
AXH37626.1 ___matrix protein,0.0647,0.01,0.0597,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0398,0.0846,0.0746,0.01,0.0199,uređen
AXH37626.1 ___matrix protein,0.08,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.072,0.04,0.0,0.016,neuređen
AXP07380.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AXP07380.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AXP07389.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AXP07389.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AXP07398.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AXP07398.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AXP07407.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AXP07407.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AXP07416.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AXP07416.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AXP07425.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AXP07425.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AXP07434.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AXP07434.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AXP07443.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AXP07443.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AXP07452.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AXP07452.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AXP07461.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AXP07461.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AXP07470.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AXP07470.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AXP07479.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AXP07479.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AXP07488.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AXP07488.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AXP07497.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AXP07497.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AXP07506.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
AXP07506.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYI50306.1 ___matrix protein,0.056,0.0086,0.0517,0.0216,0.0388,0.0603,0.0172,0.1121,0.0517,0.1293,0.0302,0.0302,0.1034,0.0517,0.0302,0.0345,0.0862,0.0517,0.0086,0.0259,uređen
AYI50306.1 ___matrix protein,0.0638,0.0,0.0745,0.0213,0.0106,0.0426,0.0319,0.0426,0.0426,0.0426,0.0426,0.0426,0.1702,0.0,0.0532,0.1809,0.0957,0.0426,0.0,0.0,neuređen
AYI50315.1 ___matrix protein,0.056,0.0086,0.0517,0.0216,0.0388,0.0603,0.0172,0.1121,0.0517,0.1293,0.0302,0.0302,0.1034,0.0517,0.0302,0.0345,0.0862,0.0517,0.0086,0.0259,uređen
AYI50315.1 ___matrix protein,0.0638,0.0,0.0745,0.0213,0.0106,0.0426,0.0319,0.0426,0.0426,0.0426,0.0426,0.0426,0.1702,0.0,0.0532,0.1809,0.0957,0.0426,0.0,0.0,neuređen
AYI50381.1 ___matrix protein,0.056,0.0086,0.0517,0.0216,0.0388,0.0603,0.0172,0.1121,0.0517,0.1293,0.0302,0.0302,0.1034,0.0517,0.0302,0.0345,0.0862,0.0517,0.0086,0.0259,uređen
AYI50381.1 ___matrix protein,0.0638,0.0,0.0745,0.0213,0.0106,0.0426,0.0319,0.0426,0.0426,0.0426,0.0426,0.0426,0.1702,0.0,0.0532,0.1809,0.0957,0.0426,0.0,0.0,neuređen
AYJ71476.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0433,0.0529,0.0144,0.0962,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0913,0.0337,0.0481,uređen
AYJ71476.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0909,0.0,0.0,0.0,neuređen
AYJ71487.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0433,0.0529,0.0144,0.0962,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0913,0.0337,0.0481,uređen
AYJ71487.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0909,0.0,0.0,0.0,neuređen
AYM48037.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0433,0.0529,0.0144,0.0962,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0913,0.0337,0.0481,uređen
AYM48037.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0909,0.0,0.0,0.0,neuređen
AYN74048.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
AYN74048.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYN74057.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
AYN74057.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYN74066.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
AYN74066.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYN74075.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
AYN74075.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYN74084.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
AYN74084.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYN74093.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
AYN74093.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYN74102.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
AYN74102.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYN74111.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
AYN74111.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYN74120.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
AYN74120.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYN74129.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
AYN74129.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYN74138.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
AYN74138.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYN74147.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
AYN74147.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYN74156.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
AYN74156.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYN74165.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
AYN74165.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYN74174.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
AYN74174.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYN74183.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
AYN74183.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
AYO86705.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0433,0.0529,0.0144,0.0962,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0913,0.0337,0.0481,uređen
AYO86705.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0909,0.0,0.0,0.0,neuređen
AYP10304.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0481,0.0529,0.0144,0.0913,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0913,0.0337,0.0481,uređen
AYP10304.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0909,0.0,0.0,0.0,neuređen
AYV64555.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0481,0.0529,0.0144,0.0913,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0913,0.0337,0.0481,uređen
AYV64555.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0909,0.0,0.0,0.0,neuređen
AYV64566.1 ___membrane protein,0.0865,0.0096,0.0288,0.024,0.0481,0.0529,0.0144,0.0913,0.0337,0.0865,0.0433,0.0433,0.0481,0.024,0.0385,0.0913,0.0625,0.0913,0.0337,0.0481,uređen
AYV64566.1 ___membrane protein,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0909,0.0909,0.0909,0.0909,0.0,0.0,0.0,neuređen
AYW17070.1 ___matrix protein,0.0647,0.01,0.0597,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0398,0.0846,0.0746,0.01,0.0199,uređen
AYW17070.1 ___matrix protein,0.08,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.072,0.04,0.0,0.016,neuređen
AZK15906.1 ___membrane protein,0.0813,0.0096,0.0287,0.0239,0.0431,0.0526,0.0144,0.0957,0.0335,0.0909,0.0431,0.0431,0.0431,0.0239,0.0383,0.1005,0.0622,0.0909,0.0335,0.0478,uređen
AZK15906.1 ___membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
BAB69005.1 ___matrix protein,0.0656,0.0041,0.0533,0.0205,0.0287,0.0533,0.0123,0.1066,0.0492,0.1352,0.0205,0.0369,0.1107,0.0451,0.0328,0.0451,0.0656,0.082,0.0082,0.0246,uređen
BAB69005.1 ___matrix protein,0.0805,0.0115,0.092,0.0115,0.0,0.069,0.069,0.0115,0.0805,0.0345,0.0345,0.0345,0.1379,0.0345,0.0345,0.1379,0.046,0.0575,0.0,0.023,neuređen
NP_066245.1 ___matrix protein,0.0647,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0299,0.0995,0.0547,0.0199,0.0348,0.0945,0.0746,0.01,0.0199,uređen
NP_066245.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
NP_690582.1 ___matrix protein,0.0675,0.0042,0.0506,0.0211,0.0295,0.0464,0.0127,0.1013,0.038,0.1392,0.0211,0.038,0.1139,0.0464,0.0338,0.0422,0.0759,0.0844,0.0084,0.0253,uređen
NP_690582.1 ___matrix protein,0.0745,0.0106,0.0851,0.0106,0.0,0.0851,0.0638,0.0106,0.0957,0.0319,0.0319,0.0426,0.1383,0.0319,0.0319,0.1277,0.0532,0.0532,0.0,0.0213,neuređen
QCF40466.1 ___matrix protein,0.0697,0.01,0.0547,0.0199,0.0398,0.0547,0.0199,0.0896,0.0597,0.1194,0.0299,0.0348,0.0995,0.0547,0.0199,0.0348,0.0846,0.0746,0.01,0.0199,uređen
QCF40466.1 ___matrix protein,0.072,0.0,0.048,0.04,0.016,0.08,0.024,0.072,0.048,0.072,0.016,0.064,0.136,0.0,0.056,0.12,0.08,0.04,0.0,0.016,neuređen
